name,year,height,weight,position,school,city,state,profile_link,score,nat_rank,pos_rank,state_rank,website,school_offer
Drayk Bowen,2023,74,232,LB,Andrean,Merrillville,IN,//247sports.com/Player/drayk-bowen-46103028/,0.92,219,20,2,247,Clemson
Josiah Trotter,2023,74,230,LB,St. Joseph's Prep,Philadelphia,PA,//247sports.com/Player/josiah-trotter-46100767/,0.88,NA,44,7,247,Clemson
Dee Crayton,2023,74,215,LB,Denmark,Alpharetta,GA,//247sports.com/Player/dee-crayton-46104019/,0.88,NA,46,52,247,Clemson
Marcellius Pulliam,2023,75,215,LB,Sandy Creek,Tyrone,GA,//247sports.com/Player/marcellius-pulliam-46130632/,0.86,NA,88,98,247,Clemson
A.J. Harris,2023,73,180,CB,Central,Phenix City,AL,//247sports.com/Player/aj-harris-46112778/,0.98,27,2,1,247,Clemson
Jermaine Mathews Jr.,2023,72,175,CB,Winton Woods,Cincinnati,OH,//247sports.com/Player/jermaine-mathews-jr-46128873/,0.94,148,14,3,247,Clemson
Braxton Myers,2023,73,185,CB,Coppell,Coppell,TX,//247sports.com/Player/braxton-myers-46097293/,0.94,161,11,31,247,Clemson
Damari Brown,2023,73,180,CB,American Heritage,Fort Lauderdale,FL,//247sports.com/Player/damari-brown-46103923/,0.93,173,18,40,247,Clemson
Tony Mitchell,2023,73,205,CB,Thompson,Alabaster,AL,//247sports.com/Player/tony-mitchell-46080231/,0.93,195,15,14,247,Clemson
Jordan Matthews,2023,73,184,CB,Woodlawn,Baton Rouge,LA,//247sports.com/Player/jordan-matthews-46113123/,0.92,244,28,10,247,Clemson
Branden Strozier,2023,74,175,CB,St. Francis,Alpharetta,GA,//247sports.com/Player/branden-strozier-46129217/,0.9,NA,36,36,247,Clemson
Braeden Marshall,2023,71,185,CB,Lake Mary,Lake Mary,FL,//247sports.com/Player/braeden-marshall-46118664/,0.89,NA,41,79,247,Clemson
Shelton Lewis,2023,71,180,CB,Stockbridge,Stockbridge,GA,//247sports.com/Player/shelton-lewis-46114999/,0.89,NA,47,41,247,Clemson
Colton Hood,2023,73,175,CB,Eagles Landing Christian Academy,McDonough,GA,//247sports.com/Player/colton-hood-46127956/,0.89,NA,48,45,247,Clemson
Avieon Terrell,2023,72,170,CB,Westlake,Atlanta,GA,//247sports.com/Player/avieon-terrell-46085349/,0.88,NA,54,55,247,Clemson
Ethan Nation,2023,70,165,CB,Roswell,Roswell,GA,//247sports.com/Player/ethan-nation-46110178/,0.87,NA,75,68,247,Clemson
Caleb Downs,2023,71,197,S,Mill Creek,Hoschton,GA,//247sports.com/Player/caleb-downs-46097147/,0.99,8,1,1,247,Clemson
DaKaari Nelson,2023,75,203,S,Selma,Selma,AL,//247sports.com/Player/dakaari-nelson-46103135/,0.94,133,10,11,247,Clemson
Jalon Kilgore,2023,72,198,S,Putnam County,Eatonton,GA,//247sports.com/Player/jalon-kilgore-46129829/,0.92,225,18,23,247,Clemson
Jayden Bonsu,2023,73,210,S,St. Peter's Prep,Jersey City,NJ,//247sports.com/Player/jayden-bonsu-46115440/,0.89,NA,39,7,247,Clemson
AJ Brown,2023,73,195,S,Crisp County,Cordele,GA,//247sports.com/Player/aj-brown-46127993/,0.89,NA,42,39,247,Clemson
Rob Billings,2023,73,185,S,Milton,Alpharetta,GA,//247sports.com/Player/rob-billings-46115387/,0.89,NA,48,47,247,Clemson
Khalil Barnes,2023,73,185,S,North Oconee,Bogart,GA,//247sports.com/Player/khalil-barnes-46115725/,0.89,NA,30,48,247,Clemson
Bryce Thornton,2023,70,185,S,Milton,Alpharetta,GA,//247sports.com/Player/bryce-thornton-46125453/,0.88,NA,52,58,247,Clemson
Rahmir Stewart,2023,71,195,S,Imhotep Institute,Philadelphia,PA,//247sports.com/Player/rahmir-stewart-46094149/,0.87,NA,64,13,247,Clemson
Nyck Harbor,2023,77,225,ATH,Archbishop Carroll,Washington,DC,//247sports.com/Player/nyck-harbor-46114050/,0.98,15,1,1,247,Clemson
Joenel Aguero,2023,72,195,ATH,St. John's Prep,Danvers,MA,//247sports.com/Player/joenel-aguero-46099462/,0.98,29,2,2,247,Clemson
Jaxon Howard,2023,76,245,ATH,Robbinsdale Cooper,Minneapolis,MN,//247sports.com/Player/jaxon-howard-46096421/,0.94,131,18,1,247,Clemson
Ronan Hanafin,2023,75,210,ATH,Buckingham Browne & Nichols School,Cambridge,MA,//247sports.com/Player/ronan-hanafin-46113453/,0.92,220,13,5,247,Clemson
Kylen Webb,2023,73,180,ATH,Sumner,Riverview,FL,//247sports.com/Player/kylen-webb-46131885/,0.9,NA,16,62,247,Clemson
Moussa Kane,2023,73,190,ATH,Blair Academy,Blairstown,NJ,//247sports.com/Player/moussa-kane-46117034/,0.87,NA,75,14,247,Clemson
Christopher Vizzina,2023,75,211,QB,Briarwood Christian,Birmingham,AL,//247sports.com/Player/christopher-vizzina-46103580/,0.95,103,10,10,247,Duke
Dylan Lonergan,2023,74,215,QB,Brookwood,Snellville,GA,//247sports.com/Player/dylan-lonergan-46093959/,0.91,NA,16,26,247,Duke
Brock Glenn,2023,74,195,QB,Lausanne Collegiate School,Memphis,TN,//247sports.com/Player/brock-glenn-46114831/,0.9,NA,21,9,247,Duke
Grayson Loftis,2023,75,200,QB,Gaffney,Gaffney,SC,//247sports.com/Player/grayson-loftis-46086670/,0.87,NA,41,11,247,Duke
Arch Manning,2023,76,215,QB,Isidore Newman,New Orleans,LA,//247sports.com/Player/arch-manning-46080533/,1,1,1,1,247,Duke
CJ Baxter,2023,73,215,RB,Edgewater,Orlando,FL,//247sports.com/Player/cj-baxter-46098809/,0.98,30,1,8,247,Duke
Justice Haynes,2023,71,200,RB,Buford,Buford,GA,//247sports.com/Player/justice-haynes-46094657/,0.97,34,3,3,247,Duke
Richard Young,2023,71,200,RB,Lehigh Senior,Lehigh Acres,FL,//247sports.com/Player/richard-young-46094912/,0.95,108,7,26,247,Duke
Roderick Robinson II,2023,73,230,RB,Lincoln,San Diego,CA,//247sports.com/Player/roderick-robinson-ii-46111604/,0.92,243,14,20,247,Duke
Sedrick Irvin Jr.,2023,70,190,RB,Columbus,Miami,FL,//247sports.com/Player/sedrick-irvin-jr-46086852/,0.89,NA,33,88,247,Duke
Parker Jenkins,2023,70,185,RB,Klein Forest,Houston,TX,//247sports.com/Player/parker-jenkins-46111811/,0.88,NA,36,89,247,Duke
Seth Davis,2023,67,170,RB,Katy,Katy,TX,//247sports.com/Player/seth-davis-46109816/,0.88,NA,41,97,247,Duke
Kyron Jones,2023,72,200,RB,Charlotte Christian,Charlotte,NC,//247sports.com/Player/kyron-jones-46114790/,0.88,NA,42,22,247,Duke
Kendrick Raphael,2023,71,180,RB,Naples,Naples,FL,//247sports.com/Player/kendrick-raphael-46114850/,0.87,NA,45,109,247,Duke
Marquise Collins,2023,69,190,RB,College Station,College Station,TX,//247sports.com/Player/marquise-collins-46097414/,0.86,NA,65,166,247,Duke
Marquese Williams,2023,68,181,RB,Bishop McDevitt,Harrisburg,PA,//247sports.com/Player/marquese-williams-46094608/,0.86,NA,69,24,247,Duke
Peyton Jones,2023,70,190,RB,Maury,Norfolk,VA,//247sports.com/Player/peyton-jones-46129523/,0.86,NA,71,32,247,Duke
Terrell Washington Jr.,2023,69,200,RB,Wylie East,Wylie,TX,//247sports.com/Player/terrell-washington-jr-46097111/,0.86,NA,76,192,247,Duke
Ryan McKinnis,2023,74,200,RB,Buford,Buford,GA,//247sports.com/Player/ryan-mckinnis-46130529/,0.84,NA,143,155,247,Duke
Noah Rogers,2023,74,195,WR,Rolesville,Rolesville,NC,//247sports.com/Player/noah-rogers-46114998/,0.97,40,8,2,247,Duke
Nathan Leacock,2023,75,200,WR,Millbrook,Raleigh,NC,//247sports.com/Player/nathan-leacock-46117071/,0.95,87,13,3,247,Duke
Tony Rojas,2023,73,200,WR,Fairfax,Fairfax,VA,//247sports.com/Player/tony-rojas-46117743/,0.94,122,10,3,247,Duke
Braylon James,2023,74,185,WR,Stony Point,Round Rock,TX,//247sports.com/Player/braylon-james-46097448/,0.94,126,20,24,247,Duke
Ray Ray Joseph,2023,68,170,WR,Edison,Miami,FL,//247sports.com/Player/ray-ray-joseph-46099041/,0.94,151,23,35,247,Duke
Micah Mays Jr.,2023,74,175,WR,The Benjamin School,North Palm Beach,FL,//247sports.com/Player/micah-mays-jr-46114159/,0.93,174,25,41,247,Duke
Ronan Hanafin,2023,75,210,WR,Buckingham Browne & Nichols School,Cambridge,MA,//247sports.com/Player/ronan-hanafin-46113453/,0.92,220,13,5,247,Duke
Davion Dozier,2023,75,195,WR,Moody,Moody,AL,//247sports.com/Player/davion-dozier-46130779/,0.91,NA,37,17,247,Duke
Christian Hamilton,2023,72,175,WR,Hickory Ridge,Harrisburg,NC,//247sports.com/Player/christian-hamilton-46098528/,0.9,NA,55,14,247,Duke
Fredrick Moore,2023,72,175,WR,Cardinal Ritter College Prep,St. Louis,MO,//247sports.com/Player/fredrick-moore-46113190/,0.89,NA,65,12,247,Duke
Anthony Brown-Stephens,2023,70,170,WR,Springfield,Springfield,OH,//247sports.com/Player/anthony-brown-stephens-46085583/,0.89,NA,67,15,247,Duke
Khalil Barnes,2023,73,185,WR,North Oconee,Bogart,GA,//247sports.com/Player/khalil-barnes-46115725/,0.89,NA,30,48,247,Duke
Jason Duclona,2023,73,175,WR,Estero,Estero,FL,//247sports.com/Player/jason-duclona-46113992/,0.88,NA,35,97,247,Duke
Cayden Lee,2023,71,175,WR,Kennesaw Mountain,Acworth,GA,//247sports.com/Player/cayden-lee-46081305/,0.88,NA,86,66,247,Duke
Paul Billups,2023,74,185,WR,Western Branch,Chesapeake,VA,//247sports.com/Player/paul-billups-46117610/,0.88,NA,96,15,247,Duke
KC Concepcion,2023,71,173,WR,Chambers,Charlotte,NC,//247sports.com/Player/kc-concepcion-46116954/,0.88,NA,97,23,247,Duke
Famah Toure,2023,75,195,WR,Irvington,Irvington,NJ,//247sports.com/Player/famah-toure-46098012/,0.88,NA,99,8,247,Duke
Ejani Shakir,2023,72,175,WR,Winslow Township,Atco,NJ,//247sports.com/Player/ejani-shakir-46100170/,0.87,NA,106,12,247,Duke
Krystian Williams,2023,74,170,WR,Collegiate School,Richmond,VA,//247sports.com/Player/krystian-williams-46127897/,0.87,NA,108,19,247,Duke
Zion Taylor,2023,73,185,WR,Norcross,Norcross,GA,//247sports.com/Player/zion-taylor-46116920/,0.87,NA,111,78,247,Duke
Nakai Poole,2023,75,205,WR,Norcross,Norcross,GA,//247sports.com/Player/nakai-poole-46129731/,0.87,NA,112,83,247,Duke
Nasir Addison,2023,73,190,WR,Irvington,Irvington,NJ,//247sports.com/Player/nasir-addison-46112791/,0.87,NA,88,13,247,Duke
Ty Perkins,2023,75,190,WR,Ironton,Ironton,OH,//247sports.com/Player/ty-perkins-46114031/,0.87,NA,125,30,247,Duke
CJ Adams,2023,74,211,WR,Pebblebrook,Mableton,GA,//247sports.com/Player/cj-adams-46130264/,0.87,NA,136,87,247,Duke
Elijah Caldwell,2023,72,190,WR,Northwestern,Rock Hill,SC,//247sports.com/Player/elijah-caldwell-46129935/,0.87,NA,145,14,247,Duke
Jarriett Buie,2023,75,182,WR,Jesuit,Tampa,FL,//247sports.com/Player/jarriett-buie-46132923/,0.86,NA,150,143,247,Duke
Takye Heath,2023,69,165,WR,Highland Springs,Highland Springs,VA,//247sports.com/Player/takye-heath-46117911/,0.86,NA,97,29,247,Duke
Apollos Cook,2023,75,215,WR,Airport,West Columbia,SC,//247sports.com/Player/apollos-cook-46115243/,0.85,NA,208,23,247,Duke
Quentin Thomas,2023,73,190,WR,Eagles Landing,McDonough,GA,//247sports.com/Player/quentin-thomas-46118367/,0.85,NA,209,128,247,Duke
Ryan Manning,2023,71,170,WR,St. Frances Academy,Baltimore,MD,//247sports.com/Player/ryan-manning-46129239/,0.85,NA,214,24,247,Duke
Que'Sean Brown,2023,68,160,WR,East Forsyth,Kernersville,NC,//247sports.com/Player/quesean-brown-46117268/,0.85,NA,217,34,247,Duke
Paul Davis,2023,73,188,WR,Hart County,Hartwell,GA,//247sports.com/Player/paul-davis-46115011/,0.84,NA,239,150,247,Duke
Luby Maurice,2023,74,180,WR,Palm Beach Central,West Palm Beach,FL,//247sports.com/Player/luby-maurice-46129681/,0.84,NA,242,242,247,Duke
Spencer Jones,2023,76,195,WR,Our Lady Good Counsel HS,Olney,MD,//247sports.com/Player/spencer-jones-46128282/,0.84,NA,255,34,247,Duke
Vincent Drolet,2023,77,220,WR,Choate Rosemary Hall,Wallingford,CT,//247sports.com/Player/vincent-drolet-46134590/,0.84,NA,265,12,247,Duke
Chris Lawson Jr.,2023,73,172,WR,Ridge View,Columbia,SC,//247sports.com/Player/chris-lawson-jr-46101562/,0.84,NA,268,29,247,Duke
Omaree Walker,2023,70,170,WR,Don Bosco Prep,Ramsey,NJ,//247sports.com/Player/omaree-walker-46117083/,0.79,NA,369,41,247,Duke
Lawson Luckie,2023,75,225,TE,Norcross,Norcross,GA,//247sports.com/Player/lawson-luckie-46103644/,0.96,68,2,6,247,Duke
Pearce Spurlin III,2023,78,240,TE,South Walton,Santa Rosa Beach,FL,//247sports.com/Player/pearce-spurlin-iii-46103170/,0.95,106,5,25,247,Duke
Andrew Rappleyea,2023,77,240,TE,Milton Academy,Milton,MA,//247sports.com/Player/andrew-rappleyea-46117476/,0.93,177,10,4,247,Duke
Olsen Patt-Henry,2023,74,215,TE,First Baptist Academy,Naples,FL,//247sports.com/Player/olsen-patt-henry-46129655/,0.9,NA,15,52,247,Duke
Javonte Vereen,2023,76,209,TE,Havelock,Havelock,NC,//247sports.com/Player/javonte-vereen-46116312/,0.89,NA,22,18,247,Duke
Mega Barnwell,2023,78,250,TE,Riverbend,Fredericksburg,VA,//247sports.com/Player/mega-barnwell-46086674/,0.89,NA,26,12,247,Duke
Jayvontay Conner,2023,76,230,TE,East Forsyth,Kernersville,NC,//247sports.com/Player/jayvontay-conner-46114863/,0.89,NA,23,20,247,Duke
George Burhenn,2023,77,205,TE,Mt Vernon,Fortville,IN,//247sports.com/Player/george-burhenn-46128791/,0.89,NA,26,5,247,Duke
Jackson Carver,2023,78,220,TE,The Loomis Chaffee School,Windsor,CT,//247sports.com/Player/jackson-carver-46128234/,0.88,NA,32,3,247,Duke
Spencer Shannon,2023,79,240,TE,Mater Dei,Santa Ana,CA,//247sports.com/Player/spencer-shannon-46125794/,0.87,NA,34,74,247,Duke
Markus Dixon,2023,76,230,TE,Archbishop Wood,Warminster,PA,//247sports.com/Player/markus-dixon-46116134/,0.87,NA,35,14,247,Duke
Camp Magee,2023,77,210,TE,Edgewater,Orlando,FL,//247sports.com/Player/camp-magee-46128876/,0.87,NA,36,115,247,Duke
Reid Mikeska,2023,77,233,TE,Bridgeland,Cypress,TX,//247sports.com/Player/reid-mikeska-46127937/,0.86,NA,48,161,247,Duke
Logan Blake,2023,78,215,TE,Hun School,Princeton,NJ,//247sports.com/Player/logan-blake-46131561/,0.86,NA,54,18,247,Duke
Chico Holt,2023,77,220,TE,Strake Jesuit,Houston,TX,//247sports.com/Player/chico-holt-46125777/,0.86,NA,56,197,247,Duke
Anthony Miller Jr.,2023,77,235,TE,Duluth,Duluth,GA,//247sports.com/Player/anthony-miller-jr-46127708/,0.86,NA,60,114,247,Duke
Andrew Metzger,2023,77,235,TE,Regis Jesuit,Aurora,CO,//247sports.com/Player/andrew-metzger-46128326/,0.85,NA,68,8,247,Duke
Vance Bolyard,2023,78,225,TE,Northern Guilford,Greensboro,NC,//247sports.com/Player/vance-bolyard-46127988/,0.85,NA,69,35,247,Duke
Monroe Freeling,2023,78,294,OT,Oceanside Collegiate Academy,Mount Pleasant,SC,//247sports.com/Player/monroe-freeling-46097421/,0.97,33,6,1,247,Duke
DJ Chester,2023,77,300,OT,Eagles Landing Christian Academy,McDonough,GA,//247sports.com/Player/dj-chester-46130514/,0.96,54,1,5,247,Duke
Bo Hughley,2023,79,290,OT,Langston Hughes,Fairburn,GA,//247sports.com/Player/bo-hughley-46110319/,0.96,81,10,8,247,Duke
Shamurad Umarov,2023,77,317,OT,Denmark,Alpharetta,GA,//247sports.com/Player/shamurad-umarov-46116337/,0.94,114,4,10,247,Duke
Luke Montgomery,2023,76,295,OT,Findlay,Findlay,OH,//247sports.com/Player/luke-montgomery-46093573/,0.94,120,5,2,247,Duke
Olaus Alinen,2023,78,315,OT,The Loomis Chaffee School,Windsor,CT,//247sports.com/Player/olaus-alinen-46101230/,0.94,135,12,1,247,Duke
Roderick Kearney,2023,76,300,OT,Orange Park,Orange Park,FL,//247sports.com/Player/roderick-kearney-46115567/,0.94,147,6,34,247,Duke
Elijah Paige,2023,79,304,OT,Pinnacle,Phoenix,AZ,//247sports.com/Player/elijah-paige-46113561/,0.93,178,16,3,247,Duke
Jordan Knox,2023,75,310,OT,Northwestern,Rock Hill,SC,//247sports.com/Player/jordan-knox-46125596/,0.93,201,9,4,247,Duke
Stanton Ramil,2023,79,310,OT,Thompson,Alabaster,AL,//247sports.com/Player/stanton-ramil-46118695/,0.92,208,19,15,247,Duke
Tree Babalade,2023,77,310,OT,DeMatha Catholic,Hyattsville,MD,//247sports.com/Player/tree-babalade-46130426/,0.92,223,20,5,247,Duke
Sullivan Absher,2023,77,309,OT,South Point,Belmont,NC,//247sports.com/Player/sullivan-absher-46117876/,0.92,241,12,9,247,Duke
Ian Reed,2023,78,315,OT,Vandegrift,Austin,TX,//247sports.com/Player/ian-reed-46127899/,0.91,NA,13,47,247,Duke
Sam Pendleton,2023,76,305,OT,Reagan,Pfafftown,NC,//247sports.com/Player/sam-pendleton-46113149/,0.89,NA,35,19,247,Duke
Luke Baklenko,2023,78,300,OT,Oaks Christian,Westlake Village,CA,//247sports.com/Player/luke-baklenko-46118501/,0.89,NA,26,34,247,Duke
Trevor Lauck,2023,78,285,OT,Roncalli,Indianapolis,IN,//247sports.com/Player/trevor-lauck-46112913/,0.89,NA,32,8,247,Duke
Trovon Baugh,2023,75,315,OT,Pace Academy,Atlanta,GA,//247sports.com/Player/trovon-baugh-46117752/,0.88,NA,49,56,247,Duke
Paul Mubenga,2023,76,280,OT,Buford,Buford,GA,//247sports.com/Player/paul-mubenga-46118372/,0.88,NA,35,59,247,Duke
Miles Walker,2023,78,285,OT,Brunswick School,Greenwich,CT,//247sports.com/Player/miles-walker-46103958/,0.88,NA,37,2,247,Duke
Logan Reichert,2023,78,350,OT,Raytown,Kansas City,MO,//247sports.com/Player/logan-reichert-46094630/,0.88,NA,42,19,247,Duke
Luke Burgess,2023,79,285,OT,New Palestine,New Palestine,IN,//247sports.com/Player/luke-burgess-46116032/,0.88,NA,44,9,247,Duke
Evan Link,2023,78,290,OT,Gonzaga College,Washington,DC,//247sports.com/Player/evan-link-46115101/,0.88,NA,45,3,247,Duke
Christopher Terek,2023,77,310,OT,Glenbard West,Glen Ellyn,IL,//247sports.com/Player/christopher-terek-46129932/,0.88,NA,60,14,247,Duke
Nick Oliveira,2023,77,280,OT,Clearview Reg Sch,Mullica Hill,NJ,//247sports.com/Player/nick-oliveira-46131362/,0.88,NA,47,9,247,Duke
Andre' Otto,2023,77,290,OT,Key West,Key West,FL,//247sports.com/Player/andre-otto-46133450/,0.87,NA,50,108,247,Duke
Ian Geffrard,2023,78,350,OT,Whitefield Academy,Mableton,GA,//247sports.com/Player/ian-geffrard-46086673/,0.87,NA,53,77,247,Duke
Koby Keenum,2023,76,300,OT,Mars Hill Bible School,Florence,AL,//247sports.com/Player/koby-keenum-46114547/,0.87,NA,56,33,247,Duke
Charlie Symonds,2023,79,285,OT,The Taft School,Watertown,CT,//247sports.com/Player/charlie-symonds-46113748/,0.87,NA,62,6,247,Duke
Ryan Carretta,2023,77,310,OT,St. Charles Prep,Columbus,OH,//247sports.com/Player/ryan-carretta-46113885/,0.87,NA,64,33,247,Duke
Joe Crocker,2023,78,310,OT,Franklin Road Academy,Nashville,TN,//247sports.com/Player/joe-crocker-46100855/,0.87,NA,72,25,247,Duke
Johnny Williams IV,2023,79,315,OT,Northeast,Macon,GA,//247sports.com/Player/johnny-williams-iv-46111477/,0.86,NA,76,95,247,Duke
Austin Barrett,2023,79,275,OT,St Charles East,Saint Charles,IL,//247sports.com/Player/austin-barrett-46109233/,0.86,NA,81,23,247,Duke
Ethan Mackenny,2023,76,277,OT,Lassiter,Marietta,GA,//247sports.com/Player/ethan-mackenny-46117253/,0.86,NA,87,103,247,Duke
Kamen Smith,2023,77,275,OT,Wilkes Central,Wilkesboro,NC,//247sports.com/Player/kamen-smith-46128598/,0.86,NA,95,29,247,Duke
James Jenkins,2023,77,270,OT,Carrollwood Day,Tampa,FL,//247sports.com/Player/james-jenkins-46129281/,0.86,NA,91,169,247,Duke
Zach Aamland,2023,78,285,OT,Hun School,Princeton,NJ,//247sports.com/Player/zach-aamland-46129346/,0.85,NA,120,24,247,Duke
Caleb Dorris,2023,78,265,OT,Ensworth,Nashville,TN,//247sports.com/Player/caleb-dorris-46132440/,0.85,NA,127,41,247,Duke
Ethan Hubbard,2023,78,285,OT,Hoover,Hoover,AL,//247sports.com/Player/ethan-hubbard-46131837/,0.84,NA,132,66,247,Duke
Jon Mould,2023,78,290,OT,Xaverian Brothers,Westwood,MA,//247sports.com/Player/jon-mould-46129322/,0.84,NA,146,15,247,Duke
Joshua Holl,2023,78,290,OT,Providence Day School,Charlotte,NC,//247sports.com/Player/joshua-holl-46133010/,NA,NA,NA,NA,247,Duke
Anwar O'Neal,2023,76,250,OT,Middletown,Middletown,DE,//247sports.com/Player/anwar-oneal-46128440/,NA,NA,NA,NA,247,Duke
Anthony Donkoh,2023,77,310,IOL,Lightridge,Aldie,VA,//247sports.com/Player/anthony-donkoh-46129477/,0.9,NA,16,9,247,Duke
Connor Lew,2023,75,280,IOL,Kennesaw Mountain,Acworth,GA,//247sports.com/Player/connor-lew-46116143/,0.9,NA,20,28,247,Duke
Madden Sanker,2023,76,305,IOL,South Paulding,Douglasville,GA,//247sports.com/Player/madden-sanker-46086896/,0.9,NA,22,29,247,Duke
Brycen Sanders,2023,77,280,IOL,Baylor School,Chattanooga,TN,//247sports.com/Player/brycen-sanders-46109062/,0.9,NA,23,7,247,Duke
Anthony Birsa,2023,76,270,IOL,Joliet Catholic Academy,Joliet,IL,//247sports.com/Player/anthony-birsa-46129291/,0.9,NA,32,6,247,Duke
Riley Van Poppel,2023,76,270,IOL,Argyle,Argyle,TX,//247sports.com/Player/riley-van-poppel-46128819/,0.89,NA,57,75,247,Duke
Nathan Efobi,2023,75,282,IOL,South Forsyth,Cumming,GA,//247sports.com/Player/nathan-efobi-46114982/,0.89,NA,44,42,247,Duke
Bryce Lovett,2023,77,330,IOL,Rockledge,Rockledge,FL,//247sports.com/Player/bryce-lovett-46111934/,0.87,NA,49,106,247,Duke
Clay Wedin,2023,78,295,IOL,Carrollwood Day,Tampa,FL,//247sports.com/Player/clay-wedin-46098083/,0.87,NA,62,114,247,Duke
Gabe Fortson,2023,76,300,IOL,North Cobb Christian School,Kennesaw,GA,//247sports.com/Player/gabe-fortson-46133441/,0.87,NA,63,75,247,Duke
R.J. Grigsby,2023,75,310,IOL,North Cobb,Kennesaw,GA,//247sports.com/Player/rj-grigsby-46129374/,0.87,NA,74,85,247,Duke
TJ McMillen,2023,75,270,IOL,St. Francis,Wheaton,IL,//247sports.com/Player/tj-mcmillen-46096756/,0.86,NA,82,24,247,Duke
Cole Surber,2023,78,285,IOL,Patriot,Nokesville,VA,//247sports.com/Player/cole-surber-46116247/,0.86,NA,83,30,247,Duke
Johnathan Cline,2023,76,295,IOL,Cartersville,Cartersville,GA,//247sports.com/Player/johnathan-cline-46127709/,0.86,NA,90,105,247,Duke
Devin McRae,2023,75,280,IOL,Telfair County,Mcrae,GA,//247sports.com/Player/devin-mcrae-46130463/,0.85,NA,108,136,247,Duke
Reagan McCranie,2023,74,330,IOL,Chase,Forest City,NC,//247sports.com/Player/reagan-mccranie-46096677/,0.85,NA,110,36,247,Duke
Brendan Black,2023,75,300,IOL,The Bolles School,Jacksonville,FL,//247sports.com/Player/brendan-black-46118179/,0.84,NA,114,245,247,Duke
Cooper Fordham,2023,74,280,IOL,The Bolles School,Jacksonville,FL,//247sports.com/Player/cooper-fordham-46109876/,0.84,NA,129,259,247,Duke
Cal Grubbs,2023,76,290,IOL,Maryville,Maryville,TN,//247sports.com/Player/cal-grubbs-46115990/,0.83,NA,141,69,247,Duke
Aaron Fenimore,2023,73,275,IOL,East Coweta,Sharpsburg,GA,//247sports.com/Player/aaron-fenimore-46086932/,0.82,NA,174,191,247,Duke
Braylan Shelby,2023,77,235,EDGE,Friendswood,Friendswood,TX,//247sports.com/Player/braylan-shelby-46115176/,0.96,60,8,10,247,Duke
Desmond Umeozulu,2023,78,239,EDGE,Charles Herbert Flowers,Springdale,MD,//247sports.com/Player/desmond-umeozulu-46125393/,0.94,113,15,3,247,Duke
Caleb Herring,2023,77,206,EDGE,Riverdale,Murfreesboro,TN,//247sports.com/Player/caleb-herring-46098434/,0.94,123,16,1,247,Duke
Joshua Mickens,2023,75,225,EDGE,Lawrence Central,Indianapolis,IN,//247sports.com/Player/joshua-mickens-46113710/,0.94,144,19,1,247,Duke
Armel Mukam,2023,75,255,EDGE,Woodberry Forest,Woodberry Forest,VA,//247sports.com/Player/armel-mukam-46131187/,0.93,193,28,7,247,Duke
Colton Vasek,2023,77,225,EDGE,Westlake,Austin,TX,//247sports.com/Player/colton-vasek-46128697/,0.92,240,27,44,247,Duke
Emmanuel Okoye,2023,77,230,EDGE,NFL Academy,London,EN,//247sports.com/Player/emmanuel-okoye-46139391/,0.9,NA,30,1,247,Duke
Cameron Lenhardt,2023,75,250,EDGE,IMG Academy,Bradenton,FL,//247sports.com/Player/cameron-lenhardt-46098825/,0.89,NA,43,80,247,Duke
Jonathan Bax,2023,74,230,EDGE,Edna Karr,New Orleans,LA,//247sports.com/Player/jonathan-bax-46127784/,0.88,NA,47,22,247,Duke
Dylan Gooden,2023,76,204,EDGE,Wilde Lake,Columbia,MD,//247sports.com/Player/dylan-gooden-46116182/,0.88,NA,50,11,247,Duke
Elijah Hughes,2023,74,265,EDGE,Washington-Liberty,Arlington,VA,//247sports.com/Player/elijah-hughes-46129781/,0.88,NA,71,16,247,Duke
Tyler Walton,2023,77,230,EDGE,North Gwinnett,Suwanee,GA,//247sports.com/Player/tyler-walton-46129664/,0.87,NA,71,74,247,Duke
Jordan Mayer,2023,76,235,EDGE,Thomas Jefferson,Clairton,PA,//247sports.com/Player/jordan-mayer-46118378/,0.87,NA,84,19,247,Duke
Antonio Camon,2023,74,250,EDGE,Tampa Bay Tech,Tampa,FL,//247sports.com/Player/antonio-camon-46116060/,0.87,NA,85,124,247,Duke
Kerrington Lee,2023,75,230,EDGE,Dwyer,Palm Beach Gardens,FL,//247sports.com/Player/kerrington-lee-46115182/,0.86,NA,95,154,247,Duke
Will Heldt,2023,78,240,EDGE,Carmel,Carmel,IN,//247sports.com/Player/will-heldt-46116093/,0.86,NA,102,18,247,Duke
Desmond Aladuge,2023,76,250,EDGE,Milford Senior,Milford,DE,//247sports.com/Player/desmond-aladuge-46116713/,0.85,NA,126,1,247,Duke
Brad Spence,2023,74,225,EDGE,Klein Forest,Houston,TX,//247sports.com/Player/brad-spence-46117616/,0.85,NA,129,217,247,Duke
David Anderson,2023,76,280,EDGE,Kecoughtan,Hampton,VA,//247sports.com/Player/david-anderson-46130433/,0.85,NA,139,39,247,Duke
Alijah Williams,2023,74,220,EDGE,Buford,Buford,GA,//247sports.com/Player/alijah-williams-46129791/,0.85,NA,133,140,247,Duke
Kion Wright,2023,74,230,EDGE,Cheltenham,Wyncote,PA,//247sports.com/Player/kion-wright-46115659/,0.79,NA,198,39,247,Duke
