name,year,height,weight,position,school,city,state,profile_link,score,nat_rank,pos_rank,state_rank,website,school_offer
Jaylon Guilbeau,2022,71,175,CB,Memorial,Port Arthur,TX,//247sports.com/Player/jaylon-guilbeau-46085543/,0.94,128,18,21,247,Penn State
Khamauri Rogers,2022,72,150,CB,Holmes County,Lexington,MS,//247sports.com/Player/khamauri-rogers-46081427/,0.93,159,23,5,247,Penn State
Cam Miller,2022,72,180,CB,Trinity Christian Academy,Jacksonville,FL,//247sports.com/Player/cam-miller-46102671/,0.93,160,24,21,247,Penn State
Bobby Taylor,2022,73,180,CB,Katy,Katy,TX,//247sports.com/Player/bobby-taylor-46081751/,0.93,182,25,31,247,Penn State
Tayon Holloway,2022,72,165,CB,Green Run,Virginia Beach,VA,//247sports.com/Player/tayon-holloway-46086344/,0.93,196,26,8,247,Penn State
Jyaire Brown,2022,72,178,CB,Lakota West,West Chester,OH,//247sports.com/Player/jyaire-brown-46099473/,0.91,NA,30,11,247,Penn State
Isaac Thompson,2022,74,205,CB,St. Louis University,St. Louis,MO,//247sports.com/Player/isaac-thompson-46058605/,0.91,NA,22,5,247,Penn State
Jarell Stinson,2022,70,160,CB,Opelika,Opelika,AL,//247sports.com/Player/jarell-stinson-46102748/,0.9,NA,31,12,247,Penn State
Fabian Ross,2022,72,185,CB,Bishop Gorman,Las Vegas,NV,//247sports.com/Player/fabian-ross-46096410/,0.9,NA,35,6,247,Penn State
Jaeden Gould,2022,74,190,CB,Bergen Catholic,Oradell,NJ,//247sports.com/Player/jaeden-gould-46081131/,0.9,NA,36,3,247,Penn State
Austin Jordan,2022,72,190,CB,Ryan,Denton,TX,//247sports.com/Player/austin-jordan-46084718/,0.9,NA,29,50,247,Penn State
Keenan Nelson Jr.,2022,73,200,CB,St. Joseph's Prep,Philadelphia,PA,//247sports.com/Player/keenan-nelson-jr-46083607/,0.9,NA,32,10,247,Penn State
Benjamin Morrison,2022,72,175,CB,Brophy College Preparatory,Phoenix,AZ,//247sports.com/Player/benjamin-morrison-46097106/,0.9,NA,37,4,247,Penn State
Jordan Allen,2022,71,182,CB,Lafayette Christian Academy,Lafayette,LA,//247sports.com/Player/jordan-allen-46098576/,0.89,NA,38,20,247,Penn State
Nikai Martinez,2022,71,175,CB,Apopka,Apopka,FL,//247sports.com/Player/nikai-martinez-46085987/,0.89,NA,40,46,247,Penn State
Trevell Mullen,2022,71,170,CB,Coconut Creek,Pompano Beach,FL,//247sports.com/Player/trevell-mullen-46080152/,0.89,NA,41,47,247,Penn State
Jayden Bellamy,2022,71,175,CB,Bergen Catholic,Oradell,NJ,//247sports.com/Player/jayden-bellamy-46086351/,0.89,NA,42,5,247,Penn State
Ryan Turner,2022,72,180,CB,Chaminade-Madonna,Hollywood,FL,//247sports.com/Player/ryan-turner-46110117/,0.88,NA,44,65,247,Penn State
Andre Stewart,2022,72,169,CB,North Cobb,Kennesaw,GA,//247sports.com/Player/andre-stewart-46079848/,0.87,NA,58,68,247,Penn State
Myles Pollard,2022,74,185,CB,Ravenwood,Brentwood,TN,//247sports.com/Player/myles-pollard-46085804/,0.87,NA,62,24,247,Penn State
Cam Johnson,2022,72,165,CB,St. Frances Academy,Baltimore,MD,//247sports.com/Player/cam-johnson-46084571/,0.87,NA,68,16,247,Penn State
Matthew McDoom,2022,68,154,CB,West Orange,Winter Garden,FL,//247sports.com/Player/matthew-mcdoom-46082155/,0.86,NA,62,109,247,Penn State
Brian Dilworth,2022,70,175,CB,Chaminade-Madonna,Hollywood,FL,//247sports.com/Player/brian-dilworth-46097101/,0.86,NA,77,112,247,Penn State
Rodney Johnson,2022,71,160,CB,Gadsden City,Gadsden,AL,//247sports.com/Player/rodney-johnson-46114023/,0.86,NA,92,43,247,Penn State
Oliver Bridges,2022,74,180,CB,The Bullis School,Potomac,MD,//247sports.com/Player/oliver-bridges-46103119/,0.85,NA,95,22,247,Penn State
James Monds III,2022,71,185,CB,Vero Beach,Vero Beach,FL,//247sports.com/Player/james-monds-iii-46099629/,0.85,NA,98,130,247,Penn State
Elijah Mc-Cantos,2022,72,170,CB,Edison,Miami,FL,//247sports.com/Player/elijah-mc-cantos-46098947/,0.85,NA,99,131,247,Penn State
James Edwards,2022,70,175,CB,Clewiston,Clewiston,FL,//247sports.com/Player/james-edwards-46112897/,0.85,NA,100,132,247,Penn State
Avery Powell,2022,69,170,CB,St. Peter's Prep,Jersey City,NJ,//247sports.com/Player/avery-powell-46101636/,0.82,NA,150,37,247,Penn State
Da'Quan Gonzales,2022,70,173,CB,The Loomis Chaffee School,Windsor,CT,//247sports.com/Player/daquan-gonzales-46085171/,0.81,NA,168,10,247,Penn State
Akim Sledge,2022,73,165,CB,Life Christian Academy,Colonial Heights,VA,//247sports.com/Player/akim-sledge-46059507/,0.78,NA,211,52,247,Penn State
Xavier Nwankpa,2022,74,200,S,Southeast Polk,Des Moines,IA,//247sports.com/Player/xavier-nwankpa-46086140/,0.98,25,1,1,247,Penn State
Sonny Styles,2022,76,215,S,Pickerington Central,Pickerington,OH,//247sports.com/Player/sonny-styles-46103419/,0.98,27,2,3,247,Penn State
Zion Branch,2022,74,195,S,Bishop Gorman,Las Vegas,NV,//247sports.com/Player/zion-branch-46058533/,0.97,58,6,2,247,Penn State
Bryce Anderson,2022,72,190,S,West Brook,Beaumont,TX,//247sports.com/Player/bryce-anderson-46058493/,0.96,65,7,11,247,Penn State
Jacoby Mathews,2022,74,193,S,Ponchatoula,Ponchatoula,LA,//247sports.com/Player/jacoby-mathews-46082680/,0.96,70,8,4,247,Penn State
Kamari Wilson,2022,72,200,S,IMG Academy,Bradenton,FL,//247sports.com/Player/kamari-wilson-46058753/,0.96,74,9,9,247,Penn State
Keon Sabb,2022,74,200,S,IMG Academy,Bradenton,FL,//247sports.com/Player/keon-sabb-46081324/,0.95,96,10,12,247,Penn State
BJ Allen Jr.,2022,72,185,S,Aledo,Aledo,TX,//247sports.com/Player/bj-allen-jr-46053225/,0.94,117,11,20,247,Penn State
Sherrod Covil Jr.,2022,72,185,S,Oscar Smith,Chesapeake,VA,//247sports.com/Player/sherrod-covil-jr-46099958/,0.92,213,16,9,247,Penn State
Mehki Flowers,2022,73,190,S,Central Dauphin East,Harrisburg,PA,//247sports.com/Player/mehki-flowers-46079316/,0.91,244,13,7,247,Penn State
Trejon Williams,2022,71,180,S,Jefferson,Portland,OR,//247sports.com/Player/trejon-williams-46086283/,0.9,NA,25,3,247,Penn State
Jake Pope,2022,73,190,S,Buford,Buford,GA,//247sports.com/Player/jake-pope-46098355/,0.9,NA,30,32,247,Penn State
Cristian Driver,2022,71,185,S,Liberty Christian,Argyle,TX,//247sports.com/Player/cristian-driver-46076802/,0.9,NA,31,51,247,Penn State
Myles Rowser,2022,72,185,S,Belleville,Belleville,MI,//247sports.com/Player/myles-rowser-46058611/,0.9,NA,33,9,247,Penn State
Kevin Winston Jr.,2022,73,190,S,DeMatha Catholic,Hyattsville,MD,//247sports.com/Player/kevin-winston-jr-46084998/,0.9,NA,34,7,247,Penn State
Anthony Rose,2022,75,180,S,Miami Central,Miami,FL,//247sports.com/Player/anthony-rose-46112820/,0.89,NA,39,44,247,Penn State
Tre Donaldson,2022,73,190,S,Florida State University School,Tallahassee,FL,//247sports.com/Player/tre-donaldson-46101161/,0.89,NA,41,48,247,Penn State
Jaylin Marshall,2022,75,190,S,Western,Fort Lauderdale,FL,//247sports.com/Player/jaylin-marshall-46080131/,0.88,NA,47,63,247,Penn State
Quavian Carter,2022,76,200,S,Lee County,Leesburg,GA,//247sports.com/Player/quavian-carter-46113809/,0.88,NA,53,50,247,Penn State
JyVonte McClendon,2022,74,180,S,Lake Gibson,Lakeland,FL,//247sports.com/Player/jyvonte-mcclendon-46094029/,0.87,NA,62,83,247,Penn State
Raleigh Collins III,2022,75,205,S,Neumann Goretti,Philadelphia,PA,//247sports.com/Player/raleigh-collins-iii-46102161/,0.87,NA,76,18,247,Penn State
Tyrece Mills,2022,72,205,S,Lackawanna College,Scranton,PA,//247sports.com/Player/tyrece-mills-46083247/,0.87,11,2,2,247,Penn State
Alfonzo Allen,2022,70,185,S,Miami Central,Miami,FL,//247sports.com/Player/alfonzo-allen-46084012/,0.86,NA,71,97,247,Penn State
Kylon Griffin,2022,73,180,S,Montgomery Catholic Preparatory,Montgomery,AL,//247sports.com/Player/kylon-griffin-46101328/,0.85,NA,90,47,247,Penn State
Mumu Bin-Wahad,2022,70,180,S,Grayson,Loganville,GA,//247sports.com/Player/mumu-bin-wahad-46054654/,0.85,NA,92,112,247,Penn State
Edric Weldon,2022,75,200,S,South Broward,Hollywood,FL,//247sports.com/Player/edric-weldon-46110371/,0.84,NA,105,165,247,Penn State
Solomon Buchanan,2022,74,225,S,Gila River C.C.,Globe,AZ,//247sports.com/Player/solomon-buchanan-46053448/,0.83,88,14,1,247,Penn State
Justin Doll,2022,71,191,S,Killian,Miami,FL,//247sports.com/Player/justin-doll-46112998/,NA,NA,NA,NA,247,Penn State
C.J. Hicks,2022,75,215,ATH,Archbishop Alter,Dayton,OH,//247sports.com/Player/cj-hicks-46085252/,0.99,10,2,2,247,Penn State
Barion Brown,2022,73,173,ATH,Pearl-Cohn,Nashville,TN,//247sports.com/Player/barion-brown-46096621/,0.96,68,9,3,247,Penn State
Jaren Kanak,2022,74,210,ATH,Hays,Hays,KS,//247sports.com/Player/jaren-kanak-46102946/,0.94,108,5,1,247,Penn State
Gentry Williams,2022,72,170,ATH,Booker T. Washington,Tulsa,OK,//247sports.com/Player/gentry-williams-46076933/,0.94,119,16,2,247,Penn State
Azareye'h Thomas,2022,74,181,ATH,Niceville,Niceville,FL,//247sports.com/Player/azareyeh-thomas-46099405/,0.94,121,6,17,247,Penn State
Chris Graves,2022,73,175,ATH,Bishop Verot,Fort Myers,FL,//247sports.com/Player/chris-graves-46111763/,0.94,125,7,18,247,Penn State
Dasan McCullough,2022,77,235,ATH,Bloomington South,Bloomington,IN,//247sports.com/Player/dasan-mccullough-46059433/,0.94,131,12,2,247,Penn State
Brenen Thompson,2022,70,165,ATH,Spearman,Spearman,TX,//247sports.com/Player/brenen-thompson-46100208/,0.94,135,22,22,247,Penn State
Jacolby Spells,2022,71,170,ATH,American Heritage,Fort Lauderdale,FL,//247sports.com/Player/jacolby-spells-46094391/,0.93,151,19,20,247,Penn State
Kamari Ramsey,2022,72,200,ATH,Sierra Canyon,Chatsworth,CA,//247sports.com/Player/kamari-ramsey-46078830/,0.93,176,13,11,247,Penn State
Antonio Kite,2022,73,180,ATH,Anniston,Anniston,AL,//247sports.com/Player/antonio-kite-46110665/,0.92,227,10,11,247,Penn State
Ramon Brown,2022,71,202,ATH,Manchester,Midlothian,VA,//247sports.com/Player/ramon-brown-46081132/,0.9,NA,26,10,247,Penn State
JaCorey Thomas,2022,73,188,ATH,Boone,Orlando,FL,//247sports.com/Player/jacorey-thomas-46098685/,0.9,NA,26,34,247,Penn State
DeMario Tolan,2022,73,205,ATH,Dr. Phillips,Orlando,FL,//247sports.com/Player/demario-tolan-46110362/,0.9,NA,27,35,247,Penn State
Jaden Mangham,2022,75,185,ATH,Wylie E. Groves,Franklin,MI,//247sports.com/Player/jaden-mangham-46057193/,0.9,NA,18,7,247,Penn State
Kody Jones,2022,71,175,ATH,Germantown,Germantown,TN,//247sports.com/Player/kody-jones-46094719/,0.9,NA,22,11,247,Penn State
Kevin Green Jr.,2022,71,165,ATH,Bishop Alemany,Mission Hills,CA,//247sports.com/Player/kevin-green-jr-46076984/,0.9,NA,58,33,247,Penn State
Christion Stokes,2022,72,180,ATH,Harper Woods,Harper Woods,MI,//247sports.com/Player/christion-stokes-46084683/,0.89,NA,40,10,247,Penn State
Jarred Kerr,2022,72,185,ATH,Lexington,Lexington,TX,//247sports.com/Player/jarred-kerr-46100583/,0.89,NA,42,62,247,Penn State
Kobi Albert,2022,71,175,ATH,Fairfield Preparatory School,Fairfield,AL,//247sports.com/Player/kobi-albert-46109453/,0.88,NA,34,26,247,Penn State
Clint Stephens,2022,73,188,ATH,Inglewood,Inglewood,CA,//247sports.com/Player/clint-stephens-46100888/,0.87,NA,49,58,247,Penn State
Christian Rapley,2022,73,200,ATH,Belleville,Belleville,MI,//247sports.com/Player/christian-rapley-46076642/,0.86,NA,68,31,247,Penn State
Matthew James,2022,73,165,ATH,St Andrew's School,Boca Raton,FL,//247sports.com/Player/matthew-james-46100896/,0.85,NA,161,149,247,Penn State
Kenzy Paul,2022,73,193,ATH,McCallie School,Chattanooga,TN,//247sports.com/Player/kenzy-paul-46109849/,0.85,NA,83,34,247,Penn State
Terian Williams II,2022,69,175,ATH,Johns Creek,Alpharetta,GA,//247sports.com/Player/terian-williams-ii-46059506/,0.85,NA,85,104,247,Penn State
Kyle Louis,2022,72,200,ATH,East Orange Campus,East Orange,NJ,//247sports.com/Player/kyle-louis-46113627/,0.84,NA,130,28,247,Penn State
Drailun Anthony,2022,72,190,ATH,Acadiana,Lafayette,LA,//247sports.com/Player/drailun-anthony-46113270/,NA,NA,NA,NA,247,Penn State
Eli King,2022,75,185,ATH,Caledonia,Caledonia,MN,//247sports.com/Player/eli-king-46100994/,0.9,NA,NA,NA,247,Penn State
Alex Bacchetta,2022,75,200,P,Westminster School,Atlanta,GA,//247sports.com/Player/alex-bacchetta-46103591/,0.8,NA,4,172,247,Penn State
Justyn Martin,2022,76,210,QB,Inglewood,Inglewood,CA,//247sports.com/Player/justyn-martin-46096380/,0.9,NA,17,28,247,Nebraska
MJ Morris,2022,74,190,QB,Carrollton,Carrollton,GA,//247sports.com/Player/mj-morris-46079322/,0.88,NA,24,45,247,Nebraska
Nicco Marchiol,2022,74,216,QB,Hamilton,Chandler,AZ,//247sports.com/Player/nicco-marchiol-46084789/,0.88,NA,28,6,247,Nebraska
Richard Torres,2022,77,210,QB,Southside,San Antonio,TX,//247sports.com/Player/richard-torres-46101508/,0.87,NA,32,92,247,Nebraska
Conner Harrell,2022,73,189,QB,Thompson,Alabaster,AL,//247sports.com/Player/conner-harrell-46103756/,0.87,NA,33,28,247,Nebraska
Alex Orji,2022,74,226,QB,Sachse,Sachse,TX,//247sports.com/Player/alex-orji-46058487/,0.86,NA,50,126,247,Nebraska
AJ Bianco,2022,75,210,QB,St. Louis,Honolulu,HI,//247sports.com/Player/aj-bianco-46084230/,0.83,NA,90,8,247,Nebraska
Nate Glantz,2022,74,195,QB,Iowa Western C.C.,Council Bluffs,IA,//247sports.com/Player/nate-glantz-46117076/,NA,NA,NA,NA,247,Nebraska
Cade Klubnik,2022,74,186,QB,Westlake,Austin,TX,//247sports.com/Player/cade-klubnik-46056879/,0.98,13,2,3,247,Nebraska
Walker Howard,2022,73,195,QB,St. Thomas More,Lafayette,LA,//247sports.com/Player/walker-howard-46058715/,0.95,91,6,6,247,Nebraska
Tayven Jackson,2022,76,195,QB,Center Grove,Greenwood,IN,//247sports.com/Player/tayven-jackson-46093623/,0.91,237,12,6,247,Nebraska
AJ Duffy,2022,74,223,QB,IMG Academy,Bradenton,FL,//247sports.com/Player/aj-duffy-46079777/,0.91,238,13,27,247,Nebraska
Steve Angeli,2022,75,215,QB,Bergen Catholic,Oradell,NJ,//247sports.com/Player/steve-angeli-46086180/,0.87,NA,43,11,247,Nebraska
Ty Simpson,2022,74,200,QB,Westview,Martin,TN,//247sports.com/Player/ty-simpson-46056473/,0.98,29,4,2,247,Nebraska
Jacurri Brown,2022,76,205,QB,Lowndes,Valdosta,GA,//247sports.com/Player/jacurri-brown-46085390/,0.91,NA,16,29,247,Nebraska
Beau Pribula,2022,74,215,QB,Central York,York,PA,//247sports.com/Player/beau-pribula-46078791/,0.88,NA,27,14,247,Nebraska
Anthony Mix Jr.,2022,74,225,QB,Saraland,Saraland,AL,//247sports.com/Player/anthony-mix-jr-46079818/,0.85,NA,72,48,247,Nebraska
Raleek Brown,2022,68,185,RB,Mater Dei,Santa Ana,CA,//247sports.com/Player/raleek-brown-46053600/,0.96,69,3,7,247,Nebraska
Jamarion Miller,2022,70,195,RB,Tyler Legacy,Tyler,TX,//247sports.com/Player/jamarion-miller-46058624/,0.95,79,4,14,247,Nebraska
Jaydon Blue,2022,71,205,RB,Klein Cain,Houston,TX,//247sports.com/Player/jaydon-blue-46085418/,0.95,101,6,18,247,Nebraska
Gavin Sawchuk,2022,71,185,RB,Valor Christian,Littleton,CO,//247sports.com/Player/gavin-sawchuk-46080732/,0.94,132,7,1,247,Nebraska
TreVonte' Citizen,2022,72,217,RB,Lake Charles College Prep,Lake Charles,LA,//247sports.com/Player/trevonte-citizen-46085807/,0.94,133,8,11,247,Nebraska
George Pettaway,2022,71,190,RB,Nansemond-Suffolk Academy,Suffolk,VA,//247sports.com/Player/george-pettaway-46085745/,0.93,154,12,5,247,Nebraska
Jordan James,2022,70,205,RB,Oakland,Murfreesboro,TN,//247sports.com/Player/jordan-james-46081798/,0.93,164,13,4,247,Nebraska
Jovantae Barnes,2022,72,190,RB,Desert Pines,Las Vegas,NV,//247sports.com/Player/jovantae-barnes-46094222/,0.93,191,16,4,247,Nebraska
Jaydn Ott,2022,72,196,RB,Norco,Norco,CA,//247sports.com/Player/jaydn-ott-46079570/,0.91,NA,23,22,247,Nebraska
Jarell Stinson,2022,70,160,RB,Opelika,Opelika,AL,//247sports.com/Player/jarell-stinson-46102748/,0.9,NA,31,12,247,Nebraska
Ajay Allen,2022,71,182,RB,Neville,Monroe,LA,//247sports.com/Player/ajay-allen-46118313/,0.9,NA,25,16,247,Nebraska
Dillon Tatum,2022,71,190,RB,West Bloomfield,West Bloomfield,MI,//247sports.com/Player/dillon-tatum-46076705/,0.9,NA,20,8,247,Nebraska
Samuel Brown,2022,73,195,RB,La Salle College,Glenside,PA,//247sports.com/Player/samuel-brown-46085670/,0.89,NA,34,13,247,Nebraska
Ashton Hayes,2022,71,180,RB,McQueen,Reno,NV,//247sports.com/Player/ashton-hayes-46085301/,0.88,NA,40,8,247,Nebraska
Ollie Gordon II,2022,73,210,RB,Trinity,Euless,TX,//247sports.com/Player/ollie-gordon-ii-46096695/,0.88,NA,41,76,247,Nebraska
Damari Alston,2022,70,205,RB,Woodward Academy,Atlanta,GA,//247sports.com/Player/damari-alston-46079847/,0.88,NA,47,51,247,Nebraska
Justin Williams-Thomas,2022,72,205,RB,East Paulding,Dallas,GA,//247sports.com/Player/justin-williams-thomas-46109291/,0.88,NA,48,62,247,Nebraska
Jordan McDonald,2022,73,220,RB,Milton,Alpharetta,GA,//247sports.com/Player/jordan-mcdonald-46077081/,0.88,NA,50,65,247,Nebraska
Jaylon Glover,2022,67,205,RB,Lake Gibson,Lakeland,FL,//247sports.com/Player/jaylon-glover-46097822/,0.87,NA,52,73,247,Nebraska
Quinshon Judkins,2022,71,200,RB,Pike Road,Pike Road,AL,//247sports.com/Player/quinshon-judkins-46100893/,0.87,NA,53,29,247,Nebraska
Terrance Gibbs,2022,72,190,RB,Winter Park,Winter Park,FL,//247sports.com/Player/terrance-gibbs-46056841/,0.87,NA,55,84,247,Nebraska
Jaziun Patterson,2022,70,190,RB,Deerfield Beach,Deerfield Beach,FL,//247sports.com/Player/jaziun-patterson-46081922/,0.86,NA,65,102,247,Nebraska
DeAnthony Gatson,2022,70,198,RB,Newton,Newton,TX,//247sports.com/Player/deanthony-gatson-46102363/,0.86,NA,68,125,247,Nebraska
Anthony Grant,2022,71,210,RB,New Mexico Military Institute,Roswell,NM,//247sports.com/Player/anthony-grant-88100/,0.86,23,1,2,247,Nebraska
Emmett Johnson,2022,72,183,RB,Academy Of Holy Angels,Minneapolis,MN,//247sports.com/Player/emmett-johnson-46101332/,0.85,NA,85,10,247,Nebraska
Ali Wells,2022,71,170,RB,East St. Louis,East St. Louis,IL,//247sports.com/Player/ali-wells-46059019/,0.84,NA,103,32,247,Nebraska
Dontierre Fisher,2022,69,185,RB,Checotah,Checotah,OK,//247sports.com/Player/dontierre-fisher-46081478/,0.82,NA,135,30,247,Nebraska
Kanye Udoh,2022,72,200,RB,St. Augustine Prep,Richland,NJ,//247sports.com/Player/kanye-udoh-46094334/,0.79,NA,178,44,247,Nebraska
Kedrick Debron,2022,72,200,RB,Gadsden County,Havana,FL,//247sports.com/Player/kedrick-debron-46098215/,0.78,NA,198,312,247,Nebraska
Sutton Smith,2022,70,180,RB,Walton,Marietta,GA,//247sports.com/Player/sutton-smith-46112727/,0.84,NA,109,134,247,Nebraska
Evan Stewart,2022,72,175,WR,Liberty,Frisco,TX,//247sports.com/Player/evan-stewart-46096676/,0.99,6,1,2,247,Nebraska
Luther Burden III,2022,72,200,WR,East St. Louis,East St. Louis,IL,//247sports.com/Player/luther-burden-iii-46058915/,0.98,14,2,1,247,Nebraska
Tetairoa McMillan,2022,76,185,WR,Servite,Anaheim,CA,//247sports.com/Player/tetairoa-mcmillan-46081836/,0.97,37,4,3,247,Nebraska
C.J. Williams,2022,74,193,WR,Mater Dei,Santa Ana,CA,//247sports.com/Player/cj-williams-46082278/,0.96,62,7,6,247,Nebraska
Kyion Grayes,2022,71,170,WR,Chandler,Chandler,AZ,//247sports.com/Player/kyion-grayes-46056370/,0.96,63,8,2,247,Nebraska
Caleb Burton III,2022,72,165,WR,Lake Travis,Austin,TX,//247sports.com/Player/caleb-burton-iii-46076668/,0.96,71,10,12,247,Nebraska
Kevin Coleman Jr.,2022,71,170,WR,St. Mary's,St. Louis,MO,//247sports.com/Player/kevin-coleman-jr-46058557/,0.96,72,11,1,247,Nebraska
Kaleb Brown,2022,70,195,WR,St. Rita,Chicago,IL,//247sports.com/Player/kaleb-brown-46080140/,0.95,78,13,3,247,Nebraska
Andre Greene Jr.,2022,75,185,WR,St. Christopher's School,Richmond,VA,//247sports.com/Player/andre-greene-jr-46099973/,0.95,102,16,2,247,Nebraska
Tyler Morris,2022,72,175,WR,Nazareth Academy,La Grange Park,IL,//247sports.com/Player/tyler-morris-46080144/,0.94,104,18,4,247,Nebraska
Kojo Antwi,2022,72,190,WR,Lambert,Suwanee,GA,//247sports.com/Player/kojo-antwi-46099884/,0.94,115,19,13,247,Nebraska
Isaiah Sategna,2022,71,170,WR,Fayetteville,Fayetteville,AR,//247sports.com/Player/isaiah-sategna-46100431/,0.94,134,21,1,247,Nebraska
Jordan Hudson,2022,73,180,WR,Garland,Garland,TX,//247sports.com/Player/jordan-hudson-46097244/,0.93,157,26,26,247,Nebraska
Talyn Shettron,2022,75,185,WR,Santa Fe,Edmond,OK,//247sports.com/Player/talyn-shettron-46084989/,0.93,162,27,4,247,Nebraska
Kyler Kasper,2022,77,195,WR,Williams Field,Gilbert,AZ,//247sports.com/Player/kyler-kasper-46104102/,0.93,174,29,3,247,Nebraska
Anthony Ivey,2022,72,190,WR,Manheim Township,Lancaster,PA,//247sports.com/Player/anthony-ivey-46083698/,0.93,184,30,5,247,Nebraska
Jadyn Marshall,2022,73,180,WR,St. Mary's,Stockton,CA,//247sports.com/Player/jadyn-marshall-46086990/,0.93,185,31,12,247,Nebraska
Darrius Clemons,2022,75,205,WR,Westview,Portland,OR,//247sports.com/Player/darrius-clemons-46058500/,0.93,193,32,1,247,Nebraska
Tychaun Chapman,2022,69,172,WR,Landstown,Virginia Beach,VA,//247sports.com/Player/tychaun-chapman-46086347/,0.93,195,33,7,247,Nebraska
Quan Lee,2022,72,175,WR,Buchholz,Gainesville,FL,//247sports.com/Player/quan-lee-46085960/,0.92,221,36,25,247,Nebraska
Antonio Gates Jr.,2022,73,185,WR,Fordson,Dearborn,MI,//247sports.com/Player/antonio-gates-jr-46080049/,0.92,222,37,5,247,Nebraska
Germie Bernard,2022,74,195,WR,Liberty,Henderson,NV,//247sports.com/Player/germie-bernard-46079393/,0.91,239,38,5,247,Nebraska
Mehki Flowers,2022,73,190,WR,Central Dauphin East,Harrisburg,PA,//247sports.com/Player/mehki-flowers-46079316/,0.91,244,13,7,247,Nebraska
Noah Thomas,2022,77,180,WR,Clear Springs,League City,TX,//247sports.com/Player/noah-thomas-46098459/,0.91,NA,40,37,247,Nebraska
Reggie Fleurima,2022,74,200,WR,Naperville Central,Naperville,IL,//247sports.com/Player/reggie-fleurima-46084905/,0.91,NA,42,7,247,Nebraska
Mekhi Fox,2022,73,190,WR,Pasadena,Pasadena,CA,//247sports.com/Player/mekhi-fox-46080081/,0.9,NA,17,26,247,Nebraska
Armani Winfield,2022,74,180,WR,Lewisville,Lewisville,TX,//247sports.com/Player/armani-winfield-46056649/,0.9,NA,47,47,247,Nebraska
Janiran Bonner,2022,73,193,WR,Cedar Grove,Ellenwood,GA,//247sports.com/Player/janiran-bonner-46094728/,0.9,NA,54,35,247,Nebraska
Kaden Helms,2022,77,222,WR,Bellevue West,Bellevue,NE,//247sports.com/Player/kaden-helms-46097236/,0.9,NA,19,3,247,Nebraska
Kye Stokes,2022,74,185,WR,Armwood,Seffner,FL,//247sports.com/Player/kye-stokes-46111680/,0.89,NA,26,40,247,Nebraska
Larry Simmons,2022,74,175,WR,Moss Point,Moss Point,MS,//247sports.com/Player/larry-simmons-46101006/,0.89,NA,63,13,247,Nebraska
Dillon Bell,2022,74,205,WR,The Kinkaid School,Houston,TX,//247sports.com/Player/dillon-bell-46103600/,0.89,NA,65,60,247,Nebraska
CJ Smith,2022,73,180,WR,Mt. Dora,Mount Dora,FL,//247sports.com/Player/cj-smith-46101140/,0.88,NA,74,49,247,Nebraska
Amarion Brown,2022,75,175,WR,Martin County,Stuart,FL,//247sports.com/Player/amarion-brown-46100940/,0.88,NA,77,68,247,Nebraska
Quincey McAdoo,2022,74,175,WR,Clarendon,Clarendon,AR,//247sports.com/Player/quincey-mcadoo-46100135/,0.88,NA,81,6,247,Nebraska
Decoldest Crawford,2022,73,178,WR,Green Oaks,Shreveport,LA,//247sports.com/Player/decoldest-crawford-46083385/,0.88,NA,82,24,247,Nebraska
Landon Samson,2022,72,174,WR,Southlake Carroll,Southlake,TX,//247sports.com/Player/landon-samson-46112002/,0.88,NA,83,78,247,Nebraska
Tyrell Henry,2022,73,170,WR,Roseville,Roseville,MI,//247sports.com/Player/tyrell-henry-46099867/,0.88,NA,90,17,247,Nebraska
Victor Jones Jr.,2022,74,184,WR,Olympia,Orlando,FL,//247sports.com/Player/victor-jones-jr-46098972/,0.87,NA,95,78,247,Nebraska
Leon Haughton Jr.,2022,76,200,WR,Benedictine,Richmond,VA,//247sports.com/Player/leon-haughton-jr-46101487/,0.87,NA,101,21,247,Nebraska
Landon Ibieta,2022,72,185,WR,Mandeville,Mandeville,LA,//247sports.com/Player/landon-ibieta-46076650/,0.87,NA,103,33,247,Nebraska
Jacoby Kelly,2022,75,195,WR,Loyola,Los Angeles,CA,//247sports.com/Player/jacoby-kelly-46084539/,0.87,NA,105,62,247,Nebraska
Jason Essex,2022,75,192,WR,Winnetonka,Kansas City,MO,//247sports.com/Player/jason-essex-46101458/,0.87,NA,110,12,247,Nebraska
Quinton Conley,2022,77,190,WR,The Pembroke Hill School,Kansas City,MO,//247sports.com/Player/quinton-conley-46085858/,0.87,NA,112,15,247,Nebraska
Jarel Williams,2022,74,185,WR,Saraland,Saraland,AL,//247sports.com/Player/jarel-williams-46084488/,0.87,NA,115,32,247,Nebraska
Mekhi Miller,2022,73,185,WR,Blue Valley North,Leawood,KS,//247sports.com/Player/mekhi-miller-46084270/,0.87,NA,123,7,247,Nebraska
Jalen Moss,2022,72,155,WR,Menlo-Atherton,Menlo Park,CA,//247sports.com/Player/jalen-moss-46100448/,0.86,NA,129,76,247,Nebraska
Aidan Gousby,2022,74,185,WR,Lehigh Senior,Lehigh Acres,FL,//247sports.com/Player/aidan-gousby-46113554/,0.86,NA,61,107,247,Nebraska
Elijah Barclay,2022,74,175,WR,San Juan Hills,San Juan Capistrano,CA,//247sports.com/Player/elijah-barclay-46085238/,0.85,NA,170,106,247,Nebraska
