name,year,height,weight,position,school,city,state,profile_link,score,nat_rank,pos_rank,state_rank,website,school_offer
Giovanni LaFrance,2016,73,239,LB,St. Augustine,New Orleans,LA,//247sports.com/Player/giovanni-lafrance-55364/,0.87,NA,23,38,247,Western Kentucky
Terrence Harris,2016,76,214,LB,Huffman,Birmingham,AL,//247sports.com/Player/terrence-harris-79824/,0.87,NA,25,26,247,Western Kentucky
Micario Stanley,2016,73,245,LB,Cape Coral,Cape Coral,FL,//247sports.com/Player/micario-stanley-75480/,0.86,NA,26,95,247,Western Kentucky
Lamarius Kinslow,2016,74,220,LB,Fern Creek Traditional,Louisville,KY,//247sports.com/Player/lamarius-kinslow-88051/,0.85,NA,39,9,247,Western Kentucky
Dallas Jeanty,2016,72,220,LB,Fort Lauderdale,Fort Lauderdale,FL,//247sports.com/Player/dallas-jeanty-78702/,0.84,NA,42,146,247,Western Kentucky
Nathaniel Evans,2016,73,230,LB,John Curtis,New Orleans,LA,//247sports.com/Player/nathaniel-evans-61740/,0.84,NA,43,54,247,Western Kentucky
Christion Abercrombie,2016,74,220,LB,Westlake,Atlanta,GA,//247sports.com/Player/christion-abercrombie-56968/,0.79,NA,88,179,247,Western Kentucky
Drew O'Bryan,2016,76,230,LB,Paul G Blazer,Ashland,KY,//247sports.com/Player/drew-obryan-83868/,0.79,NA,91,15,247,Western Kentucky
Jeff Allison,2016,72,235,LB,Langston Hughes,Fairburn,GA,//247sports.com/Player/jeff-allison-76505/,0.78,NA,143,198,247,Western Kentucky
Toron Morten,2016,73,220,LB,Central,Phenix City,AL,//247sports.com/Player/toron-morten-43763/,0.7,NA,148,133,247,Western Kentucky
Josh Anderson,2016,72,255,LB,Lennard,Ruskin,FL,//247sports.com/Player/josh-anderson-80651/,NA,NA,NA,NA,247,Western Kentucky
Michael Divinity,2016,74,218,EDGE,John Ehret,Marrero,LA,//247sports.com/Player/michael-divinity-46020/,0.98,18,1,1,247,Western Kentucky
Daniel Bituli,2016,76,230,EDGE,Nashville Christian School,Nashville,TN,//247sports.com/Player/daniel-bituli-35859/,0.92,216,17,4,247,Western Kentucky
Zo Bridges,2016,74,210,EDGE,Opelika,Opelika,AL,//247sports.com/Player/zo-bridges-78832/,0.87,NA,46,25,247,Western Kentucky
Ja'Quain Blakely,2016,74,220,EDGE,Colquitt County,Moultrie,GA,//247sports.com/Player/jaquain-blakely-79868/,0.87,NA,52,57,247,Western Kentucky
Pernell Jefferson,2016,73,236,EDGE,Warren Easton,New Orleans,LA,//247sports.com/Player/pernell-jefferson-78912/,0.86,NA,60,43,247,Western Kentucky
Emmanuel Belmar,2016,74,230,EDGE,Collins Hill,Suwanee,GA,//247sports.com/Player/emmanuel-belmar-79074/,0.86,NA,61,70,247,Western Kentucky
Johnathan Picone,2016,73,212,EDGE,Mandeville,Mandeville,LA,//247sports.com/Player/johnathan-picone-57223/,0.84,NA,84,56,247,Western Kentucky
Jamauri Wakefield,2016,73,210,EDGE,Providence,Jacksonville,FL,//247sports.com/Player/jamauri-wakefield-78799/,0.83,NA,89,182,247,Western Kentucky
Dee Walker,2016,75,210,EDGE,Colquitt County,Moultrie,GA,//247sports.com/Player/dee-walker-79869/,0.82,NA,112,139,247,Western Kentucky
Eron Carter,2016,74,230,EDGE,Palatka,Palatka,FL,//247sports.com/Player/eron-carter-80608/,0.82,NA,116,221,247,Western Kentucky
Aaron Atkinson,2016,72,211,EDGE,Hazel Green,Hazel Green,AL,//247sports.com/Player/aaron-atkinson-84503/,0.81,NA,125,66,247,Western Kentucky
Shemar Smith,2016,73,210,EDGE,Miami Jackson,Miami,FL,//247sports.com/Player/shemar-smith-77787/,0.79,NA,139,257,247,Western Kentucky
James Sutton,2016,72,211,EDGE,Westminster Christian School,Miami,FL,//247sports.com/Player/james-sutton-64070/,0.79,NA,140,263,247,Western Kentucky
Kyle Meyers,2016,72,170,CB,Holy Cross,New Orleans,LA,//247sports.com/Player/kyle-meyers-79518/,0.92,NA,24,15,247,Western Kentucky
K.J. Sails,2016,71,170,CB,East Bay,Gibsonton,FL,//247sports.com/Player/kj-sails-78833/,0.9,NA,28,40,247,Western Kentucky
Henri Murphy,2016,71,175,CB,East Central C.C.,Decatur,MS,//247sports.com/Player/henri-murphy-70725/,0.89,31,6,6,247,Western Kentucky
P.J. Hall,2016,71,175,CB,Hoover,Hoover,AL,//247sports.com/Player/pj-hall-59398/,0.87,NA,54,22,247,Western Kentucky
Antonio Nelson,2016,74,175,CB,Carver,Montgomery,AL,//247sports.com/Player/antonio-nelson-85460/,0.85,NA,85,34,247,Western Kentucky
Coney Durr,2016,70,193,CB,Dutchtown,Geismar,LA,//247sports.com/Player/coney-durr-57210/,0.84,NA,105,58,247,Western Kentucky
Jadarius Byrd,2016,70,167,CB,Ed White,Jacksonville,FL,//247sports.com/Player/jadarius-byrd-78860/,0.83,NA,120,173,247,Western Kentucky
Kylan Stribling,2016,71,180,CB,Independence,Thompson's Station,TN,//247sports.com/Player/kylan-stribling-35774/,0.79,NA,176,47,247,Western Kentucky
Jacquez Williams,2016,73,182,CB,Duncan U. Fletcher,Neptune Beach,FL,//247sports.com/Player/jacquez-williams-80127/,0.79,NA,193,276,247,Western Kentucky
Simeon Smiley,2016,73,205,CB,Pensacola Catholic,Pensacola,FL,//247sports.com/Player/simeon-smiley-46773/,0.78,NA,205,286,247,Western Kentucky
Lynval Sutherland Jr.,2016,71,175,CB,Hallandale,Hallandale,FL,//247sports.com/Player/lynval-sutherland-jr-77717/,NA,NA,NA,NA,247,Western Kentucky
Joejuan Williams,2016,74,195,S,Hendersonville,Hendersonville,TN,//247sports.com/Player/joejuan-williams-44948/,0.91,NA,26,6,247,Western Kentucky
Khalil Bryant,2016,72,190,S,First Coast,Jacksonville,FL,//247sports.com/Player/khalil-bryant-78940/,0.87,NA,52,92,247,Western Kentucky
Jayme Thompson,2016,73,185,S,Iowa Western C.C.,Council Bluffs,IA,//247sports.com/Player/jayme-thompson-15497/,0.87,50,3,3,247,Western Kentucky
Kevin Moore,2016,71,188,S,Acadiana,Lafayette,LA,//247sports.com/Player/kevin-moore-57215/,0.86,NA,59,44,247,Western Kentucky
Deon Edwards,2016,73,190,S,Lake Minneola,Lake Minneola,FL,//247sports.com/Player/deon-edwards-79627/,0.86,NA,61,116,247,Western Kentucky
Nehemiah Augustus,2016,71,205,S,Patterson,Patterson,LA,//247sports.com/Player/nehemiah-augustus-76473/,0.84,NA,85,63,247,Western Kentucky
BJ Edmonds,2016,72,200,S,St. Paul's Episcopal,Mobile,AL,//247sports.com/Player/bj-edmonds-82598/,0.83,NA,104,53,247,Western Kentucky
Ohaji Hawkins,2016,74,169,S,Winter Haven,Winter Haven,FL,//247sports.com/Player/ohaji-hawkins-79283/,0.82,NA,116,217,247,Western Kentucky
Devon Key,2016,73,185,S,Bryan Station,Lexington,KY,//247sports.com/Player/devon-key-79807/,0.81,NA,122,11,247,Western Kentucky
Joshua Moran,2016,74,200,S,Milton,Alpharetta,GA,//247sports.com/Player/joshua-moran-82299/,0.81,NA,128,149,247,Western Kentucky
Anthony Gaiter IV,2016,70,160,S,Westminster Christian School,Miami,FL,//247sports.com/Player/anthony-gaiter-iv-34566/,0.8,NA,257,245,247,Western Kentucky
Will Harper,2016,73,195,S,Sandy Creek,Tyrone,GA,//247sports.com/Player/will-harper-52369/,0.79,NA,142,172,247,Western Kentucky
Kindle Vildor,2016,71,161,S,North Clayton,Atlanta,GA,//247sports.com/Player/kindle-vildor-55974/,0.79,NA,152,175,247,Western Kentucky
Rakeem Hightower,2016,72,190,S,Colquitt County,Moultrie,GA,//247sports.com/Player/rakeem-hightower-79929/,0.79,NA,157,184,247,Western Kentucky
Travis Addison,2016,73,200,S,Jefferson County,Monticello,FL,//247sports.com/Player/travis-addison-76661/,0.77,NA,189,318,247,Western Kentucky
Damien Crumitie,2016,71,163,S,Tallahassee Leon,Tallahassee,FL,//247sports.com/Player/damien-crumitie-78423/,NA,NA,NA,NA,247,Western Kentucky
Ben Davis,2016,75,240,ATH,Gordo,Gordo,AL,//247sports.com/Player/ben-davis-64419/,0.98,13,1,1,247,Western Kentucky
Gerrid Doaks,2016,72,190,ATH,Lawrence Central,Indianapolis,IN,//247sports.com/Player/gerrid-doaks-61019/,0.85,NA,68,14,247,Western Kentucky
TaDarryl Marshall,2016,72,180,ATH,Leeds,Leeds,AL,//247sports.com/Player/tadarryl-marshall-53797/,0.84,NA,83,40,247,Western Kentucky
Brian Lankford-Johnson,2016,73,190,ATH,Palm Bay Senior,Melbourne,FL,//247sports.com/Player/brian-lankford-johnson-58505/,0.84,NA,94,168,247,Western Kentucky
Terence Williams,2016,73,185,ATH,Spoto,Riverview,FL,//247sports.com/Player/terence-williams-70352/,0.83,NA,107,196,247,Western Kentucky
Malik Staples,2016,73,205,ATH,Peachtree Ridge,Suwanee,GA,//247sports.com/Player/malik-staples-32896/,0.82,NA,112,138,247,Western Kentucky
Anthony Robinson,2016,75,225,ATH,Frankfort,Frankfort,KY,//247sports.com/Player/anthony-robinson-84499/,0.79,NA,134,14,247,Western Kentucky
Dee Cain,2016,74,215,ATH,Caldwell County,Princeton,KY,//247sports.com/Player/dee-cain-69947/,0.78,NA,149,16,247,Western Kentucky
Martin Mangram,2016,71,180,ATH,Buford,Buford,GA,//247sports.com/Player/martin-mangram-77074/,0.77,NA,170,216,247,Western Kentucky
Gabe Nabers,2016,75,243,ATH,Lowndes,Valdosta,GA,//247sports.com/Player/gabe-nabers-63655/,0.76,NA,176,219,247,Western Kentucky
Deuce Wallace,2016,74,200,QB,Sevier County,Sevierville,TN,//247sports.com/Player/deuce-wallace-52470/,0.87,NA,24,18,247,Middle Tennessee
Tylin Oden,2016,77,180,QB,Spring Hill,Columbia,TN,//247sports.com/Player/tylin-oden-77766/,0.84,NA,47,24,247,Middle Tennessee
Garet Morrell,2016,75,195,QB,Lee County,Leesburg,GA,//247sports.com/Player/garet-morrell-79952/,0.84,NA,54,115,247,Middle Tennessee
Zeb Noland,2016,75,215,QB,Oconee County,Watkinsville,GA,//247sports.com/Player/zeb-noland-76867/,0.82,NA,63,136,247,Middle Tennessee
Kyle Banks,2016,74,180,QB,North Paulding,Dallas,GA,//247sports.com/Player/kyle-banks-76213/,0.78,NA,93,188,247,Middle Tennessee
Tyrrell Pigrome,2016,71,180,QB,Clay-Chalkville,Pinson,AL,//247sports.com/Player/tyrrell-pigrome-77929/,0.84,NA,84,41,247,Middle Tennessee
Zac Thomas,2016,74,203,QB,Hewitt-Trussville,Trussville,AL,//247sports.com/Player/zac-thomas-79302/,0.82,NA,37,62,247,Middle Tennessee
Tyre Givers-Wilson,2016,76,205,QB,Indian River,Chesapeake,VA,//247sports.com/Player/tyre-givers-wilson-80017/,NA,NA,NA,NA,247,Middle Tennessee
Lamical Perine,2016,71,210,RB,Theodore,Theodore,AL,//247sports.com/Player/lamical-perine-58710/,0.89,NA,14,10,247,Middle Tennessee
Jarrion Street,2016,73,195,RB,Hewitt-Trussville,Trussville,AL,//247sports.com/Player/jarrion-street-77935/,0.87,NA,33,20,247,Middle Tennessee
JaQua Daniels,2016,73,220,RB,Clarke Central,Athens,GA,//247sports.com/Player/jaqua-daniels-55662/,0.86,NA,48,66,247,Middle Tennessee
D.J. Owens,2016,71,197,RB,North Paulding,Dallas,GA,//247sports.com/Player/dj-owens-81574/,0.84,NA,72,99,247,Middle Tennessee
Arkeem Byrd,2016,73,190,RB,Jenkins,Savannah,GA,//247sports.com/Player/arkeem-byrd-80519/,0.84,NA,90,114,247,Middle Tennessee
Sam Jackson,2016,69,180,RB,McEachern,Powder Springs,GA,//247sports.com/Player/sam-jackson-78143/,0.83,NA,25,124,247,Middle Tennessee
Theo Anderson,2016,70,210,RB,Indian Rocks Christian School,Largo,FL,//247sports.com/Player/theo-anderson-65593/,0.83,NA,93,193,247,Middle Tennessee
Devontae Henry-Cole,2016,69,190,RB,St. Thomas Aquinas,Fort Lauderdale,FL,//247sports.com/Player/devontae-henry-cole-78896/,0.83,NA,96,201,247,Middle Tennessee
Artavis Pierce,2016,71,187,RB,Auburndale,Auburndale,FL,//247sports.com/Player/artavis-pierce-79964/,0.8,NA,118,241,247,Middle Tennessee
Gaej Walker,2016,72,180,RB,East Bay,Gibsonton,FL,//247sports.com/Player/gaej-walker-83117/,0.78,NA,142,310,247,Middle Tennessee
Devin Singletary,2016,69,193,RB,American Heritage B/D,Delray Beach,FL,//247sports.com/Player/devin-singletary-29132/,0.76,NA,159,343,247,Middle Tennessee
Rhamondre Stevenson,2016,71,235,RB,Centennial,Las Vegas,NV,//247sports.com/Player/rhamondre-stevenson-81020/,NA,NA,NA,NA,247,Middle Tennessee
Quinton Baker,2016,68,192,RB,Paul G Blazer,Ashland,KY,//247sports.com/Player/quinton-baker-43403/,0.86,NA,16,7,247,Middle Tennessee
Tyrek Tisdale,2016,73,199,RB,Oak Ridge,Orlando,FL,//247sports.com/Player/tyrek-tisdale-34644/,0.85,NA,19,126,247,Middle Tennessee
Demetrius Davis,2016,70,175,RB,Huffman,Birmingham,AL,//247sports.com/Player/demetrius-davis-79820/,0.83,NA,29,54,247,Middle Tennessee
Will Mitchell,2016,67,180,RB,The Bolles School,Jacksonville,FL,//247sports.com/Player/will-mitchell-86308/,0.77,NA,51,328,247,Middle Tennessee
Latrell Williams,2016,71,171,WR,Columbia,Lake City,FL,//247sports.com/Player/latrell-williams-87849/,0.89,NA,63,50,247,Middle Tennessee
Dionte Mullins,2016,70,179,WR,Gulliver Prep,Miami,FL,//247sports.com/Player/dionte-mullins-28941/,0.88,NA,65,54,247,Middle Tennessee
Jair Hawkins-Anderson,2016,73,185,WR,Northview,Duluth,GA,//247sports.com/Player/jair-hawkins-anderson-55379/,0.88,NA,72,32,247,Middle Tennessee
Randrecous Davis,2016,70,169,WR,Mays,Atlanta,GA,//247sports.com/Player/randrecous-davis-50989/,0.88,NA,78,44,247,Middle Tennessee
Cedrick Wilson,2016,75,170,WR,Coffeyville C.C.,Coffeyville,KS,//247sports.com/Player/cedrick-wilson-31616/,0.87,42,7,8,247,Middle Tennessee
Devron Davis,2016,72,210,WR,Merced College,Merced,CA,//247sports.com/Player/devron-davis-82195/,0.87,43,5,8,247,Middle Tennessee
Trey Fullwood,2016,73,190,WR,Sickles,Tampa,FL,//247sports.com/Player/trey-fullwood-78900/,0.86,NA,124,108,247,Middle Tennessee
Tyshawn Brown,2016,72,180,WR,Mays,Atlanta,GA,//247sports.com/Player/tyshawn-brown-43003/,0.86,NA,139,82,247,Middle Tennessee
Demari Simpkins,2016,72,176,WR,Hallandale,Hallandale,FL,//247sports.com/Player/demari-simpkins-71560/,0.85,NA,145,125,247,Middle Tennessee
Marquis McClain,2016,74,209,WR,Crestview,Crestview,FL,//247sports.com/Player/marquis-mcclain-79963/,0.85,NA,159,136,247,Middle Tennessee
Juwann Winfree,2016,74,195,WR,Coffeyville C.C.,Coffeyville,KS,//247sports.com/Player/juwann-winfree-25306/,0.85,108,17,27,247,Middle Tennessee
Ronald Patterson,2016,74,178,WR,Raines,Jacksonville,FL,//247sports.com/Player/ronald-patterson-78993/,0.85,NA,161,139,247,Middle Tennessee
Montray Smith,2016,75,185,WR,Miami Carol City,Opa Locka,FL,//247sports.com/Player/montray-smith-78281/,0.84,NA,168,149,247,Middle Tennessee
Maysoe Wiley,2016,76,205,WR,Valwood School,Valdosta,GA,//247sports.com/Player/maysoe-wiley-49650/,0.84,NA,174,105,247,Middle Tennessee
Dre Massey,2016,72,185,WR,Holmes C.C.,Goodman,MS,//247sports.com/Player/dre-massey-35751/,0.84,124,21,21,247,Middle Tennessee
DeVontres Dukes,2016,76,203,WR,Wharton,Tampa,FL,//247sports.com/Player/devontres-dukes-80337/,0.84,NA,182,162,247,Middle Tennessee
Shawn Thomas,2016,72,185,WR,Northeastern Oklahoma A&M,Miami,OK,//247sports.com/Player/shawn-thomas-81174/,0.84,130,23,5,247,Middle Tennessee
Darrion Landry,2016,74,200,WR,Blinn College,Brenham,TX,//247sports.com/Player/darrion-landry-12936/,0.84,138,24,10,247,Middle Tennessee
Jordan Veasy,2016,74,215,WR,Golden West College,Huntington Beach,CA,//247sports.com/Player/jordan-veasy-87598/,0.84,140,25,35,247,Middle Tennessee
Quandarius Weaver,2016,76,190,WR,Central,Phenix City,AL,//247sports.com/Player/quandarius-weaver-30404/,0.83,NA,212,56,247,Middle Tennessee
Roscoe Johnson,2016,74,180,WR,Union County,Union,SC,//247sports.com/Player/roscoe-johnson-84559/,0.82,NA,225,27,247,Middle Tennessee
Ty Lee,2016,68,160,WR,Colquitt County,Moultrie,GA,//247sports.com/Player/ty-lee-80618/,0.82,NA,228,142,247,Middle Tennessee
Jerron Rollins,2016,74,175,WR,Columbus,Miami,FL,//247sports.com/Player/jerron-rollins-78983/,0.82,NA,231,219,247,Middle Tennessee
Derrion Rakestraw,2016,74,175,WR,Sequoyah,Canton,GA,//247sports.com/Player/derrion-rakestraw-60489/,0.81,NA,239,145,247,Middle Tennessee
Jahmmir Taylor,2016,71,170,WR,Hinds C.C.,Raymond,MS,//247sports.com/Player/jahmmir-taylor-14978/,0.81,179,33,31,247,Middle Tennessee
C.J. Windham,2016,74,190,WR,McEachern,Powder Springs,GA,//247sports.com/Player/cj-windham-81573/,0.81,NA,243,148,247,Middle Tennessee
Malik Talley,2016,75,180,WR,Scottsboro Sch,Scottsboro,AL,//247sports.com/Player/malik-talley-77940/,0.79,NA,267,73,247,Middle Tennessee
Marquez McNair,2016,72,175,WR,Hinds C.C.,Raymond,MS,//247sports.com/Player/marquez-mcnair-32077/,0.79,214,36,35,247,Middle Tennessee
Teddrick McGhee,2016,72,180,WR,East,Memphis,TN,//247sports.com/Player/teddrick-mcghee-78762/,0.79,NA,181,50,247,Middle Tennessee
Reginald Henderson,2016,76,198,WR,Clewiston,Clewiston,FL,//247sports.com/Player/reginald-henderson-83641/,0.79,NA,284,265,247,Middle Tennessee
Devin Gray,2016,73,185,WR,Sierra College,Rocklin,CA,//247sports.com/Player/devin-gray-86370/,0.79,228,39,61,247,Middle Tennessee
Ronnie Turner,2016,76,187,WR,Hartnell College,Salinas,CA,//247sports.com/Player/ronnie-turner-82890/,0.78,NA,46,79,247,Middle Tennessee
Ulice Gillard,2016,72,190,WR,Lake Nona,Orlando,FL,//247sports.com/Player/ulice-gillard-80344/,0.77,NA,347,319,247,Middle Tennessee
Jared Stewart,2016,71,175,WR,Fultondale,Birmingham,AL,//247sports.com/Player/jared-stewart-58543/,0.76,NA,260,106,247,Middle Tennessee
Tevaris McCormick,2016,69,175,WR,Mississippi Gulf Coast C.C.,Perkinston,MS,//247sports.com/Player/tevaris-mccormick-21778/,0.79,NA,NA,NA,247,Middle Tennessee
Kyle Anthony,2016,75,180,WR,Miramar,Miramar,FL,//247sports.com/Player/kyle-anthony-79491/,NA,NA,NA,NA,247,Middle Tennessee
Jermel Walker,2016,73,180,WR,Riverside C.C.,Riverside,CA,//247sports.com/Player/jermel-walker-22343/,0.78,NA,NA,NA,247,Middle Tennessee
Ricky Blair,2016,77,180,WR,Pasadena City College,Pasadena,CA,//247sports.com/Player/ricky-blair-87987/,0.8,NA,NA,NA,247,Middle Tennessee
Pro Wells,2016,77,210,TE,Dixie M. Hollins,St. Petersburg,FL,//247sports.com/Player/pro-wells-87816/,0.9,NA,16,43,247,Middle Tennessee
Miller Forristall,2016,77,220,TE,Cartersville,Cartersville,GA,//247sports.com/Player/miller-forristall-56655/,0.87,NA,23,49,247,Middle Tennessee
Austin Pope,2016,76,238,TE,Christian Academy of Knoxville,Knoxville,TN,//247sports.com/Player/austin-pope-82344/,0.87,NA,29,19,247,Middle Tennessee
Grayson Gunter,2016,77,230,TE,Madison Central,Madison,MS,//247sports.com/Player/grayson-gunter-81161/,0.86,NA,33,26,247,Middle Tennessee
Mack Nash,2016,77,255,TE,Camden County,Kingsland,GA,//247sports.com/Player/mack-nash-61707/,0.86,NA,54,81,247,Middle Tennessee
Jordan Wilson,2016,77,215,TE,Montgomery Bell Academy,Nashville,TN,//247sports.com/Player/jordan-wilson-77784/,0.85,NA,45,22,247,Middle Tennessee
Ian Thomas,2016,77,220,TE,Nassau C.C.,Garden City,NY,//247sports.com/Player/ian-thomas-83275/,0.84,142,5,6,247,Middle Tennessee
Anthony Watley,2016,75,245,TE,Atlantic Coast,Jacksonville,FL,//247sports.com/Player/anthony-watley-79387/,0.83,NA,66,202,247,Middle Tennessee
Chris Barrett,2016,74,225,TE,Countryside,Clearwater,FL,//247sports.com/Player/chris-barrett-80586/,0.81,NA,77,231,247,Middle Tennessee
Stephen Omorogbe,2016,76,240,TE,River Ridge,Woodstock,GA,//247sports.com/Player/stephen-omorogbe-62536/,0.8,NA,81,154,247,Middle Tennessee
Chris Myers,2016,77,232,TE,LaVergne,LaVergne,TN,//247sports.com/Player/chris-myers-79345/,0.8,NA,83,35,247,Middle Tennessee
Dylan Autenrieth,2016,77,215,TE,North Paulding,Dallas,GA,//247sports.com/Player/dylan-autenrieth-80373/,0.8,NA,84,156,247,Middle Tennessee
Zach Cousar,2016,77,220,TE,Oxford,Oxford,MS,//247sports.com/Player/zach-cousar-79821/,0.78,NA,99,48,247,Middle Tennessee
Nick Bryant,2016,76,235,TE,Pasco,Dade City,FL,//247sports.com/Player/nick-bryant-85291/,0.78,NA,102,304,247,Middle Tennessee
Zac Crosby,2016,76,210,TE,The Bolles School,Jacksonville,FL,//247sports.com/Player/zac-crosby-83928/,0.75,NA,128,357,247,Middle Tennessee
Grayson Stover,2016,78,300,OT,Hudson,Hudson,FL,//247sports.com/Player/grayson-stover-58110/,0.88,NA,42,63,247,Middle Tennessee
Tyler Watson,2016,77,275,OT,Milton,Alpharetta,GA,//247sports.com/Player/tyler-watson-82122/,0.87,NA,66,60,247,Middle Tennessee
Paul Ramirez,2016,78,300,OT,San Bernardino Valley College,San Bernardino,CA,//247sports.com/Player/paul-ramirez-86964/,0.87,60,7,12,247,Middle Tennessee
Patrick Kearns,2016,77,280,OT,Darlington School,Rome,GA,//247sports.com/Player/patrick-kearns-78137/,0.86,NA,69,62,247,Middle Tennessee
Jack DeFoor,2016,77,260,OT,Calhoun,Calhoun,GA,//247sports.com/Player/jack-defoor-31836/,0.86,NA,76,69,247,Middle Tennessee
Tre Johnson,2016,79,295,OT,First Academy,Orlando,FL,//247sports.com/Player/tre-johnson-79850/,0.86,NA,79,118,247,Middle Tennessee
Deion Malone,2016,76,308,OT,Northwest Mississippi C.C.,Senatobia,MS,//247sports.com/Player/deion-malone-25576/,0.85,113,8,19,247,Middle Tennessee
Robbie Bell,2016,77,285,OT,Mill Creek,Hoschton,GA,//247sports.com/Player/robbie-bell-77757/,0.84,NA,61,109,247,Middle Tennessee
Tristan Crowder,2016,77,310,OT,Carrollton,Carrollton,GA,//247sports.com/Player/tristan-crowder-82301/,0.84,NA,110,110,247,Middle Tennessee
Brandon Walton,2016,76,280,OT,Seminole,Seminole,FL,//247sports.com/Player/brandon-walton-80572/,0.84,NA,116,165,247,Middle Tennessee
Treyton Peters,2016,79,290,OT,Harriman,Harriman,TN,//247sports.com/Player/treyton-peters-81417/,0.82,NA,134,28,247,Middle Tennessee
Kendall Calhoun,2016,79,290,OT,Lackawanna College,Scranton,PA,//247sports.com/Player/kendall-calhoun-25838/,0.8,200,21,7,247,Middle Tennessee
Alex Smith,2016,76,285,OT,Etowah,Woodstock,GA,//247sports.com/Player/alex-smith-46310/,0.77,NA,214,217,247,Middle Tennessee
Ean Biancardi,2016,77,290,OT,Lake Wales,Lake Wales,FL,//247sports.com/Player/ean-biancardi-58563/,0.76,NA,218,344,247,Middle Tennessee
Adam Raschilla,2016,78,307,OT,Tuscaloosa County,Northport,AL,//247sports.com/Player/adam-raschilla-81635/,0.76,NA,219,112,247,Middle Tennessee
Myron Hagins,2016,78,250,OT,Vanguard,Ocala,FL,//247sports.com/Player/myron-hagins-86059/,NA,NA,NA,NA,247,Middle Tennessee
Chris Hawkins,2016,77,290,OT,Nassau C.C.,Garden City,NY,//247sports.com/Player/chris-hawkins-86879/,NA,NA,NA,NA,247,Middle Tennessee
Parker Boudreaux,2016,76,287,IOL,Bishop Moore Catholic,Orlando,FL,//247sports.com/Player/parker-boudreaux-42650/,0.92,NA,13,34,247,Middle Tennessee
Tyler Pritchett,2016,75,295,IOL,Auburn,Auburn,AL,//247sports.com/Player/tyler-pritchett-31109/,0.85,NA,44,35,247,Middle Tennessee
Logan MacDonald,2016,76,254,IOL,Ridge Community,Davenport,FL,//247sports.com/Player/logan-macdonald-80672/,0.84,NA,54,147,247,Middle Tennessee
Keldrick Cesar,2016,76,310,IOL,Edison,Miami,FL,//247sports.com/Player/keldrick-cesar-62026/,0.83,NA,73,184,247,Middle Tennessee
Abdul Beecham,2016,75,285,IOL,Blinn College,Brenham,TX,//247sports.com/Player/abdul-beecham-34778/,0.82,167,10,12,247,Middle Tennessee
Mike Smith Jr,2016,76,260,IOL,Frostproof,Frostproof,FL,//247sports.com/Player/mike-smith-jr-78881/,0.81,NA,93,233,247,Middle Tennessee
Karson Green,2016,76,295,IOL,Northeastern Oklahoma A&M,Miami,OK,//247sports.com/Player/karson-green-86873/,0.78,NA,15,9,247,Middle Tennessee
Alex Mollette,2016,75,285,IOL,North Gwinnett,Suwanee,GA,//247sports.com/Player/alex-mollette-77176/,0.77,NA,142,205,247,Middle Tennessee
Angelo Owens,2016,75,290,IOL,Dodge City C.C.,Dodge City,KS,//247sports.com/Player/angelo-owens-33166/,0.76,NA,21,55,247,Middle Tennessee
D'Angelo Jones,2016,76,288,IOL,Gordo,Gordo,AL,//247sports.com/Player/dangelo-jones-80216/,NA,NA,NA,NA,247,Middle Tennessee
Lanard Bonner,2016,77,330,IOL,Highland C.C.,Highland,KS,//247sports.com/Player/lanard-bonner-81160/,NA,NA,NA,NA,247,Middle Tennessee
Blaise Fountain,2016,74,284,IOL,Butler C.C.,El Dorado,KS,//247sports.com/Player/blaise-fountain-87148/,0.78,NA,4,47,247,Middle Tennessee
Ty Watkins,2016,73,307,IOL,Northeastern Oklahoma A&M,Miami,OK,//247sports.com/Player/ty-watkins-88822/,0.75,NA,9,12,247,Middle Tennessee
Daquan Newkirk,2016,75,267,DL,The First Academy,Orlando,FL,//247sports.com/Player/daquan-newkirk-83657/,0.89,NA,29,47,247,Middle Tennessee
Korbin Harmon,2016,77,232,DL,Oxford,Oxford,MS,//247sports.com/Player/korbin-harmon-37733/,0.86,NA,47,23,247,Middle Tennessee
Sadarius Hutcherson,2016,78,270,DL,Huntingdon,Huntingdon,TN,//247sports.com/Player/sadarius-hutcherson-81090/,0.85,NA,39,21,247,Middle Tennessee
Jordan Gonzalez,2016,77,225,DL,Dwyer,Palm Beach Gardens,FL,//247sports.com/Player/jordan-gonzalez-88360/,0.85,NA,68,138,247,Middle Tennessee
Lorenzo Dantzler,2016,74,240,DL,Starkville,Starkville,MS,//247sports.com/Player/lorenzo-dantzler-72551/,0.84,NA,72,30,247,Middle Tennessee
Keldric Preston,2016,76,245,DL,Robinson,Tampa,FL,//247sports.com/Player/keldric-preston-45354/,0.83,NA,83,188,247,Middle Tennessee
Jacoby Hill,2016,75,220,DL,Carver,Atlanta,GA,//247sports.com/Player/jacoby-hill-80828/,0.82,NA,97,141,247,Middle Tennessee
Terrell Lucas,2016,75,240,DL,Miramar,Miramar,FL,//247sports.com/Player/terrell-lucas-79549/,0.81,NA,106,236,247,Middle Tennessee
Terrance Corbett,2016,76,215,DL,East Limestone,Athens,AL,//247sports.com/Player/terrance-corbett-85308/,0.79,NA,117,79,247,Middle Tennessee
Julian Jones,2016,77,235,DL,Hazel Green,Hazel Green,AL,//247sports.com/Player/julian-jones-37403/,NA,NA,NA,NA,247,Middle Tennessee
