name,year,height,weight,position,school,city,state,profile_link,score,nat_rank,pos_rank,state_rank,website,school_offer
David Shaw,2014,76,270,DL,Spring Grove Area,Spring Grove,PA,//247sports.com/Player/david-shaw-32852/,0.75,NA,143,63,247,Maryland
Nyles Morgan,2014,73,225,LB,Crete-Monee,Crete,IL,//247sports.com/Player/nyles-morgan-15861/,0.96,98,3,4,247,Maryland
Michael Ferns,2014,75,238,LB,St. Clairsville,Saint Clairsville,OH,//247sports.com/Player/michael-ferns-19294/,0.93,198,7,9,247,Maryland
Troy Reeder,2014,74,230,LB,Salesianum,Wilmington,DE,//247sports.com/Player/troy-reeder-22757/,0.87,NA,27,2,247,Maryland
Spencer Kleinrichert,2014,75,220,LB,DeMatha Catholic,Hyattsville,MD,//247sports.com/Player/spencer-kleinrichert-20760/,0.82,NA,50,33,247,Maryland
Dante Booker,2014,75,212,EDGE,St. Vincent-St. Mary,Akron,OH,//247sports.com/Player/dante-booker-19588/,0.99,13,2,1,247,Maryland
Bryson Allen-Williams,2014,73,222,EDGE,Cedar Grove,Ellenwood,GA,//247sports.com/Player/bryson-allen-williams-21514/,0.96,96,6,7,247,Maryland
Dillon Bates,2014,76,230,EDGE,Ponte Vedra,Ponte Vedra Beach,FL,//247sports.com/Player/dillon-bates-22535/,0.95,103,7,15,247,Maryland
Kyle Berger,2014,75,215,EDGE,St. Ignatius,Cleveland,OH,//247sports.com/Player/kyle-berger-26787/,0.95,134,9,6,247,Maryland
K.C. Crosby,2014,72,236,EDGE,Bamberg-Ehrhardt,Bamberg,SC,//247sports.com/Player/kc-crosby-10252/,0.9,NA,8,9,247,Maryland
Greer Martini,2014,75,232,EDGE,Woodberry Forest,Woodberry Forest,VA,//247sports.com/Player/greer-martini-21621/,0.9,NA,18,15,247,Maryland
Melvin Keihn,2014,73,225,EDGE,Gilman,Baltimore,MD,//247sports.com/Player/melvin-keihn-15428/,0.89,NA,19,8,247,Maryland
Justin Nelson,2014,73,245,EDGE,De Paul Catholic,Wayne,NJ,//247sports.com/Player/justin-nelson-23422/,0.88,NA,40,16,247,Maryland
Nnamdi Egbuaba,2014,73,215,EDGE,St. Frances Academy,Baltimore,MD,//247sports.com/Player/nnamdi-egbuaba-34585/,0.82,NA,101,36,247,Maryland
Tyler Burke,2014,76,225,EDGE,Coatesville Area,Coatesville,PA,//247sports.com/Player/tyler-burke-24677/,0.8,NA,76,45,247,Maryland
Teez Tabor,2014,73,182,CB,Friendship Academy,Washington,DC,//247sports.com/Player/teez-tabor-10537/,0.98,19,3,1,247,Maryland
Anthony Davis,2014,71,180,CB,Gateway,Monroeville,PA,//247sports.com/Player/anthony-davis-20588/,0.88,NA,34,15,247,Maryland
D'Andre Payne,2014,69,175,CB,Woodson H.D.,Washington,DC,//247sports.com/Player/dandre-payne-10536/,0.88,NA,39,5,247,Maryland
Kendall Randolph,2014,71,170,CB,Lincoln,Tallahassee,FL,//247sports.com/Player/kendall-randolph-21605/,0.88,NA,43,72,247,Maryland
Alameen Murphy,2014,70,175,CB,Friendly,Fort Washington,MD,//247sports.com/Player/alameen-murphy-23332/,0.87,NA,55,17,247,Maryland
Troy Vincent,2014,70,192,CB,Gilman,Baltimore,MD,//247sports.com/Player/troy-vincent-20637/,0.86,NA,61,19,247,Maryland
Ray Lawry,2014,70,180,CB,Kingsway,Swedesboro,NJ,//247sports.com/Player/ray-lawry-24700/,0.86,NA,49,24,247,Maryland
Marcel Joly,2014,71,182,CB,Forestville,District Heights,MD,//247sports.com/Player/marcel-joly-19130/,0.86,NA,66,21,247,Maryland
Vance Roberts,2014,70,180,CB,"ASA College (Brooklyn, NY)",Brooklyn,NY,//247sports.com/Player/vance-roberts-385/,0.86,112,15,8,247,Maryland
Omar Truitt,2014,71,180,CB,St. John's,Washington,DC,//247sports.com/Player/omar-truitt-21642/,0.86,NA,71,8,247,Maryland
Daniel Ezeagwu,2014,74,200,CB,Colonial Forge,Stafford,VA,//247sports.com/Player/daniel-ezeagwu-37859/,0.86,NA,73,30,247,Maryland
Denzel Conyers,2014,74,200,CB,Butte College,Oroville,CA,//247sports.com/Player/denzel-conyers-13074/,0.84,152,21,47,247,Maryland
Elliott Davis,2014,71,175,CB,Quince Orchard,Gaithersburg,MD,//247sports.com/Player/elliott-davis-32846/,0.77,NA,182,44,247,Maryland
Quin Blanding,2014,74,200,S,Bayside,Virginia Beach,VA,//247sports.com/Player/quin-blanding-11884/,0.99,8,1,2,247,Maryland
Darrion Owens,2014,75,216,S,Oakleaf,Orange Park,FL,//247sports.com/Player/darrion-owens-23177/,0.93,200,15,26,247,Maryland
Montae Nicholson,2014,75,200,S,Gateway,Monroeville,PA,//247sports.com/Player/montae-nicholson-21896/,0.92,244,17,4,247,Maryland
Marcus Allen,2014,74,190,S,Dr. Henry Wise,Upper Marlboro,MD,//247sports.com/Player/marcus-allen-18612/,0.9,NA,27,7,247,Maryland
M.J. Stewart,2014,71,180,S,Yorktown,Arlington,VA,//247sports.com/Player/mj-stewart-20980/,0.9,NA,32,13,247,Maryland
DaeJuan Funderburk,2014,73,180,S,Friendship Academy,Washington,DC,//247sports.com/Player/daejuan-funderburk-23255/,0.88,NA,43,4,247,Maryland
Deandre Scott,2014,68,180,S,Imhotep Institute,Philadelphia,PA,//247sports.com/Player/deandre-scott-27746/,0.87,NA,54,24,247,Maryland
Quincy Wilson,2014,73,196,S,University School,Fort Lauderdale,FL,//247sports.com/Player/quincy-wilson-18388/,0.87,NA,63,105,247,Maryland
Shawn Boone,2014,70,185,S,Dwyer,Palm Beach Gardens,FL,//247sports.com/Player/shawn-boone-23884/,0.85,NA,83,128,247,Maryland
Josh Woods,2014,75,180,S,McDonogh School,Owings Mills,MD,//247sports.com/Player/josh-woods-37052/,0.85,NA,90,26,247,Maryland
Demetrius Johnson,2014,74,195,S,Annapolis Christian Academy,Annapolis,MD,//247sports.com/Player/demetrius-johnson-21105/,0.84,NA,92,28,247,Maryland
Nick Glass,2014,74,205,S,Peachtree Ridge,Suwanee,GA,//247sports.com/Player/nick-glass-17485/,0.81,NA,127,123,247,Maryland
Jordan Noil,2014,75,175,S,Norcross,Norcross,GA,//247sports.com/Player/jordan-noil-31476/,0.77,NA,188,182,247,Maryland
Antwaine Carter,2014,74,185,S,Westlake,Waldorf,MD,//247sports.com/Player/antwaine-carter-40052/,0.7,NA,258,56,247,Maryland
Marshon Lattimore,2014,72,175,ATH,Glenville,Cleveland,OH,//247sports.com/Player/marshon-lattimore-23253/,0.97,44,6,2,247,Maryland
Dravon Askew-Henry,2014,71,185,ATH,Aliquippa,Aliquippa,PA,//247sports.com/Player/dravon-askew-henry-20595/,0.94,164,11,1,247,Maryland
Braxton Berrios,2014,68,170,ATH,Leesville Road,Raleigh,NC,//247sports.com/Player/braxton-berrios-12993/,0.9,NA,42,13,247,Maryland
Dareian Watkins,2014,74,192,ATH,Galion,Galion,OH,//247sports.com/Player/dareian-watkins-15532/,0.9,NA,25,14,247,Maryland
Kiy Hester,2014,72,200,ATH,De Paul Catholic,Wayne,NJ,//247sports.com/Player/kiy-hester-20879/,0.9,NA,31,13,247,Maryland
C.J. Reavis,2014,74,207,ATH,Thomas Dale,Chester,VA,//247sports.com/Player/cj-reavis-19653/,0.9,NA,32,14,247,Maryland
Myles Autry,2014,69,175,ATH,Norcross,Norcross,GA,//247sports.com/Player/myles-autry-19208/,0.89,NA,35,33,247,Maryland
Dallas Rivers,2014,72,200,ATH,Stephenson,Stone Mountain,GA,//247sports.com/Player/dallas-rivers-23260/,0.88,NA,44,53,247,Maryland
Deiondre Porter,2014,73,166,ATH,Jefferson,Tampa,FL,//247sports.com/Player/deiondre-porter-32034/,0.87,NA,53,102,247,Maryland
Jason Cabinda,2014,73,220,ATH,Hunterdon Central,Flemington,NJ,//247sports.com/Player/jason-cabinda-32454/,0.86,NA,60,23,247,Maryland
Kevin Shorter,2014,72,186,ATH,Newton,Newton,TX,//247sports.com/Player/kevin-shorter-21665/,0.8,NA,129,208,247,Maryland
Nate Adams,2014,74,213,LS,Greenway,Phoenix,AZ,//247sports.com/Player/nate-adams-33025/,0.75,NA,5,37,247,Maryland
Kyle Allen,2014,75,200,QB,Desert Mountain,Scottsdale,AZ,//247sports.com/Player/kyle-allen-19707/,1,5,1,1,247,Wisconsin
Chance Stewart,2014,77,210,QB,Sturgis,Sturgis,MI,//247sports.com/Player/chance-stewart-13697/,0.87,NA,32,13,247,Wisconsin
Nico Pierre,2014,73,201,QB,Coral Reef,Miami,FL,//247sports.com/Player/nico-pierre-20921/,0.84,NA,44,143,247,Wisconsin
D.J. Gillins,2014,75,185,QB,Jean Ribault,Jacksonville,FL,//247sports.com/Player/dj-gillins-20331/,0.94,146,4,22,247,Wisconsin
Will Ulmer,2014,73,190,QB,St. John's,Washington,DC,//247sports.com/Player/will-ulmer-22132/,0.9,NA,7,2,247,Wisconsin
Nick Chubb,2014,71,216,RB,Cedartown,Cedartown,GA,//247sports.com/Player/nick-chubb-19986/,0.99,17,4,1,247,Wisconsin
Joe Mixon,2014,74,195,RB,Freedom,Oakley,CA,//247sports.com/Player/joe-mixon-22521/,0.98,27,1,3,247,Wisconsin
Jeff Jones,2014,71,196,RB,Washburn,Minneapolis,MN,//247sports.com/Player/jeff-jones-19657/,0.97,55,5,1,247,Wisconsin
Sony Michel,2014,71,205,RB,American Heritage,Fort Lauderdale,FL,//247sports.com/Player/sony-michel-7504/,0.97,57,6,8,247,Wisconsin
Aeris Williams,2014,73,205,RB,West Point,West Point,MS,//247sports.com/Player/aeris-williams-22173/,0.94,148,10,5,247,Wisconsin
Taiwan Deal,2014,74,225,RB,DeMatha Catholic,Hyattsville,MD,//247sports.com/Player/taiwan-deal-22594/,0.93,216,14,3,247,Wisconsin
Shai McKenzie,2014,71,210,RB,Washington,Washington,PA,//247sports.com/Player/shai-mckenzie-23409/,0.92,239,16,3,247,Wisconsin
Nick Wilson,2014,71,196,RB,Central East,Fresno,CA,//247sports.com/Player/nick-wilson-23238/,0.91,NA,17,31,247,Wisconsin
Darrel Williams,2014,72,227,RB,John Ehret,Marrero,LA,//247sports.com/Player/darrel-williams-27042/,0.9,NA,23,15,247,Wisconsin
Treyvon Paulk,2014,69,203,RB,Milton,Alpharetta,GA,//247sports.com/Player/treyvon-paulk-19157/,0.89,NA,21,31,247,Wisconsin
Jon Hilliman,2014,73,210,RB,St. Peter's Prep,Jersey City,NJ,//247sports.com/Player/jon-hilliman-20411/,0.89,NA,24,14,247,Wisconsin
LJ Scott,2014,70,210,RB,Harding,Marion,OH,//247sports.com/Player/lj-scott-22837/,0.88,NA,2,24,247,Wisconsin
Johnathan Vickers,2014,71,212,RB,North Florida Christian,Tallahassee,FL,//247sports.com/Player/johnathan-vickers-16832/,0.88,NA,31,73,247,Wisconsin
Chris James,2014,70,211,RB,Notre Dame For Boys,Niles,IL,//247sports.com/Player/chris-james-24137/,0.87,NA,39,20,247,Wisconsin
Qadree Ollison,2014,73,225,RB,Canisius,Buffalo,NY,//247sports.com/Player/qadree-ollison-29482/,0.87,NA,40,5,247,Wisconsin
Caleb Kinlaw,2014,70,186,RB,Goose Creek,Goose Creek,SC,//247sports.com/Player/caleb-kinlaw-13142/,0.87,NA,45,16,247,Wisconsin
Brandon Powell,2014,68,167,RB,Deerfield Beach,Deerfield Beach,FL,//247sports.com/Player/brandon-powell-19705/,0.86,NA,61,110,247,Wisconsin
Madre London,2014,73,205,RB,St. Thomas Aquinas,Fort Lauderdale,FL,//247sports.com/Player/madre-london-20211/,0.86,NA,52,114,247,Wisconsin
Christian McCaffrey,2014,72,195,RB,Valor Christian,Littleton,CO,//247sports.com/Player/christian-mccaffrey-20462/,0.96,70,2,1,247,Wisconsin
Boom Williams,2014,68,189,RB,George Walton Academy,Monroe,GA,//247sports.com/Player/boom-williams-16554/,0.89,NA,7,34,247,Wisconsin
Trey Rodriguez,2014,70,185,RB,Mainland,Daytona Beach,FL,//247sports.com/Player/trey-rodriguez-20584/,0.85,NA,24,130,247,Wisconsin
Sione Takitaki,2014,74,240,RB,Heritage,Brentwood,CA,//247sports.com/Player/sione-takitaki-31491/,0.84,NA,4,103,247,Wisconsin
Travis Rudolph,2014,73,185,WR,Cardinal Newman,West Palm Beach,FL,//247sports.com/Player/travis-rudolph-14148/,0.98,23,2,2,247,Wisconsin
Damon Webb,2014,71,180,WR,Cass Technical,Detroit,MI,//247sports.com/Player/damon-webb-17053/,0.97,43,5,2,247,Wisconsin
Drake Harris,2014,76,180,WR,Grand Rapids Christian,Grand Rapids,MI,//247sports.com/Player/drake-harris-15401/,0.96,88,12,3,247,Wisconsin
Artavis Scott,2014,70,175,WR,East Lake,Tarpon Springs,FL,//247sports.com/Player/artavis-scott-17681/,0.96,89,13,13,247,Wisconsin
Mark Andrews,2014,78,230,WR,Desert Mountain,Scottsdale,AZ,//247sports.com/Player/mark-andrews-20587/,0.95,112,18,2,247,Wisconsin
Jalen Brown,2014,74,187,WR,Mountain Pointe,Phoenix,AZ,//247sports.com/Player/jalen-brown-15459/,0.94,143,21,3,247,Wisconsin
Isaiah McKenzie,2014,68,175,WR,American Heritage,Fort Lauderdale,FL,//247sports.com/Player/isaiah-mckenzie-27952/,0.94,151,23,23,247,Wisconsin
Derek Kief,2014,77,197,WR,LaSalle,Cincinnati,OH,//247sports.com/Player/derek-kief-17705/,0.94,157,24,7,247,Wisconsin
Isaiah Ford,2014,74,170,WR,Trinity Christian Academy,Jacksonville,FL,//247sports.com/Player/isaiah-ford-19491/,0.93,196,30,25,247,Wisconsin
Saeed Blacknall,2014,75,210,WR,Manalapan,Englishtown,NJ,//247sports.com/Player/saeed-blacknall-25732/,0.93,197,31,7,247,Wisconsin
Nic Weishar,2014,77,233,WR,Marist,Chicago,IL,//247sports.com/Player/nic-weishar-15543/,0.93,213,5,9,247,Wisconsin
Krenwick Sanders,2014,74,195,WR,Wayne County,Jesup,GA,//247sports.com/Player/krenwick-sanders-19091/,0.91,NA,38,18,247,Wisconsin
John Battle,2014,74,180,WR,Hallandale,Hallandale,FL,//247sports.com/Player/john-battle-10169/,0.9,NA,18,35,247,Wisconsin
Corey Holmes,2014,74,175,WR,St. Thomas Aquinas,Fort Lauderdale,FL,//247sports.com/Player/corey-holmes-19164/,0.9,NA,43,39,247,Wisconsin
Cam Phillips,2014,73,181,WR,DeMatha Catholic,Hyattsville,MD,//247sports.com/Player/cam-phillips-20699/,0.9,NA,49,6,247,Wisconsin
Dareian Watkins,2014,74,192,WR,Galion,Galion,OH,//247sports.com/Player/dareian-watkins-15532/,0.9,NA,25,14,247,Wisconsin
Eric Lauderdale,2014,74,190,WR,Saddleback College,Mission Viejo,CA,//247sports.com/Player/eric-lauderdale-31161/,0.9,31,4,7,247,Wisconsin
Charles Nelson,2014,68,170,WR,Seabreeze,Daytona Beach,FL,//247sports.com/Player/charles-nelson-20603/,0.89,NA,33,49,247,Wisconsin
Dominique Booth,2014,72,205,WR,Pike,Indianapolis,IN,//247sports.com/Player/dominique-booth-13416/,0.88,NA,61,8,247,Wisconsin
Trevon Lee,2014,73,175,WR,Cardinal Gibbons,Fort Lauderdale,FL,//247sports.com/Player/trevon-lee-23194/,0.88,NA,64,64,247,Wisconsin
Chris Jones,2014,75,190,WR,DeMatha Catholic,Hyattsville,MD,//247sports.com/Player/chris-jones-19329/,0.88,NA,67,13,247,Wisconsin
Keenen Brown,2014,74,205,WR,Alief Taylor,Houston,TX,//247sports.com/Player/keenen-brown-19853/,0.88,NA,74,58,247,Wisconsin
Melvin Holland,2014,75,205,WR,Briar Woods,Ashburn,VA,//247sports.com/Player/melvin-holland-31552/,0.88,NA,77,20,247,Wisconsin
George Rushing,2014,73,195,WR,Cardinal Gibbons,Fort Lauderdale,FL,//247sports.com/Player/george-rushing-23217/,0.87,NA,83,85,247,Wisconsin
Thaddeus Snodgrass,2014,73,170,WR,Springfield,Springfield,OH,//247sports.com/Player/thaddeus-snodgrass-14979/,0.87,NA,86,32,247,Wisconsin
Ryan Sousa,2014,72,177,WR,Lake Nona,Orlando,FL,//247sports.com/Player/ryan-sousa-23214/,0.87,NA,96,101,247,Wisconsin
Emanuel Beal,2014,73,200,WR,Hillgrove,Powder Springs,GA,//247sports.com/Player/emanuel-beal-29977/,0.86,NA,102,63,247,Wisconsin
Jalen Embry,2014,71,180,WR,Martin Luther King,Detroit,MI,//247sports.com/Player/jalen-embry-25887/,0.84,NA,86,19,247,Wisconsin
Natrell Jamerson,2014,72,170,WR,Vanguard,Ocala,FL,//247sports.com/Player/natrell-jamerson-35793/,0.84,NA,151,156,247,Wisconsin
Kenric Young,2014,74,180,WR,Gainesville,Gainesville,FL,//247sports.com/Player/kenric-young-22883/,0.83,NA,162,166,247,Wisconsin
Adly Enoicy,2014,77,205,WR,Atlantic,Delray Beach,FL,//247sports.com/Player/adly-enoicy-10160/,0.81,NA,197,194,247,Wisconsin
Clint Stephens,2014,69,170,WR,Dwyer,Palm Beach Gardens,FL,//247sports.com/Player/clint-stephens-13745/,0.8,NA,208,206,247,Wisconsin
David Senior,2014,71,160,WR,Boyd Anderson,Fort Lauderdale,FL,//247sports.com/Player/david-senior-27222/,0.78,NA,254,281,247,Wisconsin
Kenzo Cotton,2014,73,191,WR,Papillion-La Vista,Papillion,NE,//247sports.com/Player/kenzo-cotton-21351/,0.75,NA,296,6,247,Wisconsin
Giovanni Pascascio,2014,75,180,WR,Glendale C.C.,Glendale,AZ,//247sports.com/Player/giovanni-pascascio-60414/,NA,NA,NA,NA,247,Wisconsin
Mike Gesicki,2014,77,236,TE,Southern Reg,Manahawkin,NJ,//247sports.com/Player/mike-gesicki-25938/,0.97,58,1,2,247,Wisconsin
Dalton Schultz,2014,77,215,TE,Bingham,South Jordan,UT,//247sports.com/Player/dalton-schultz-20560/,0.93,195,4,2,247,Wisconsin
Ian Bunting,2014,79,230,TE,Hinsdale Central,Hinsdale,IL,//247sports.com/Player/ian-bunting-20395/,0.92,230,6,10,247,Wisconsin
Tyler Luatua,2014,76,230,TE,La Mirada,La Mirada,CA,//247sports.com/Player/tyler-luatua-19282/,0.91,NA,7,32,247,Wisconsin
Ryan Izzo,2014,78,220,TE,Pope John XXIII,Sparta,NJ,//247sports.com/Player/ryan-izzo-30692/,0.9,NA,9,12,247,Wisconsin
Daniel Helm,2014,76,225,TE,Glenwood,Chatham,IL,//247sports.com/Player/daniel-helm-26616/,0.89,NA,13,16,247,Wisconsin
Matt Nelson,2014,80,250,TE,Xavier,Cedar Rapids,IA,//247sports.com/Player/matt-nelson-30842/,0.89,NA,14,4,247,Wisconsin
Jakell Mitchell,2014,75,214,TE,Opelika,Opelika,AL,//247sports.com/Player/jakell-mitchell-27066/,0.89,NA,16,14,247,Wisconsin
Milan Richard,2014,74,232,TE,Calvary Day School,Savannah,GA,//247sports.com/Player/milan-richard-19940/,0.88,NA,17,44,247,Wisconsin
Ravian Pierce,2014,76,215,TE,Plantation,Fort Lauderdale,FL,//247sports.com/Player/ravian-pierce-23226/,0.88,NA,20,77,247,Wisconsin
DeAndre Goolsby,2014,76,230,TE,Derby,Derby,KS,//247sports.com/Player/deandre-goolsby-29283/,0.87,NA,23,6,247,Wisconsin
Matt Sokol,2014,77,225,TE,Adams,Rochester,MI,//247sports.com/Player/matt-sokol-20984/,0.87,NA,27,11,247,Wisconsin
Gaelin Elmore,2014,78,247,TE,Somerset,Somerset,WI,//247sports.com/Player/gaelin-elmore-28862/,0.86,NA,33,6,247,Wisconsin
Carson Meier,2014,78,220,TE,Union,Tulsa,OK,//247sports.com/Player/carson-meier-32269/,0.84,NA,50,12,247,Wisconsin
Elkanah Dillon,2014,77,225,TE,Vanguard,Ocala,FL,//247sports.com/Player/elkanah-dillon-36723/,0.84,NA,52,157,247,Wisconsin
Davi'on Riley,2014,75,210,TE,Lake Wales,Lake Wales,FL,//247sports.com/Player/davion-riley-23193/,0.78,NA,78,256,247,Wisconsin
Beau Benzschawel,2014,78,240,TE,Grafton,Grafton,WI,//247sports.com/Player/beau-benzschawel-31178/,0.77,NA,164,14,247,Wisconsin
Sam Eckert,2014,76,220,TE,East Troy,East Troy,WI,//247sports.com/Player/sam-eckert-35376/,NA,NA,NA,NA,247,Wisconsin
Jaden Gault,2014,79,305,OT,Monona Grove,Madison,WI,//247sports.com/Player/jaden-gault-19843/,0.97,47,4,1,247,Wisconsin
Kc McDermott,2014,78,300,OT,Palm Beach Central,West Palm Beach,FL,//247sports.com/Player/kc-mcdermott-17691/,0.97,59,5,9,247,Wisconsin
Jermaine Eluemunor,2014,77,300,OT,Lackawanna College,Scranton,PA,//247sports.com/Player/jermaine-eluemunor-26462/,0.97,2,1,1,247,Wisconsin
Jamarco Jones,2014,77,290,OT,De La Salle Institute,Chicago,IL,//247sports.com/Player/jamarco-jones-20390/,0.96,76,7,3,247,Wisconsin
Mason Cole,2014,76,285,OT,East Lake,Tarpon Springs,FL,//247sports.com/Player/mason-cole-19185/,0.96,87,4,12,247,Wisconsin
Chad Mavety,2014,78,320,OT,Nassau C.C.,Garden City,NY,//247sports.com/Player/chad-mavety-28545/,0.96,4,2,1,247,Wisconsin
Ross Pierschbacher,2014,76,290,OT,Cedar Falls,Cedar Falls,IA,//247sports.com/Player/ross-pierschbacher-13893/,0.95,120,11,2,247,Wisconsin
Roderick Johnson,2014,78,315,OT,Hazelwood Central,Florissant,MO,//247sports.com/Player/roderick-johnson-20802/,0.95,123,12,2,247,Wisconsin
Kolton Miller,2014,80,280,OT,Roseville,Roseville,CA,//247sports.com/Player/kolton-miller-30985/,0.94,149,13,16,247,Wisconsin
Kaleb McGary,2014,79,270,OT,Fife,Tacoma,WA,//247sports.com/Player/kaleb-mcgary-19965/,0.94,172,16,2,247,Wisconsin
Lukayus McNeil,2014,79,272,OT,Decatur Central,Indianapolis,IN,//247sports.com/Player/lukayus-mcneil-17890/,0.9,NA,27,3,247,Wisconsin
Frank Ragnow,2014,78,291,OT,Chanhassen,Chanhassen,MN,//247sports.com/Player/frank-ragnow-23316/,0.9,NA,31,3,247,Wisconsin
Brock Ruble,2014,80,315,OT,DeMatha Catholic,Hyattsville,MD,//247sports.com/Player/brock-ruble-21430/,0.89,NA,34,9,247,Wisconsin
Kendall Baker,2014,78,275,OT,Marist School,Atlanta,GA,//247sports.com/Player/kendall-baker-13305/,0.89,NA,35,38,247,Wisconsin
Jevonte Domond,2014,78,305,OT,Glendale C.C.,Glendale,AZ,//247sports.com/Player/jevonte-domond-52071/,0.89,58,12,6,247,Wisconsin
Michael Grimm,2014,79,315,OT,Bethel Park,Bethel Park,PA,//247sports.com/Player/michael-grimm-24349/,0.88,NA,41,14,247,Wisconsin
Brady Taylor,2014,77,276,OT,Bishop Ready,Columbus,OH,//247sports.com/Player/brady-taylor-28467/,0.88,NA,42,19,247,Wisconsin
Aaron Ruff,2014,77,280,OT,Imhotep Institute,Philadelphia,PA,//247sports.com/Player/aaron-ruff-27715/,0.87,NA,63,23,247,Wisconsin
Jon Bezney,2014,77,275,OT,Mariemont,Cincinnati,OH,//247sports.com/Player/jon-bezney-30833/,0.87,NA,66,36,247,Wisconsin
Micah Kapoi,2014,76,298,OT,Kapolei,Kapolei,HI,//247sports.com/Player/micah-kapoi-34037/,0.79,NA,132,4,247,Wisconsin
Jacob Maxwell,2014,78,280,OT,Greendale,Greendale,WI,//247sports.com/Player/jacob-maxwell-34014/,0.74,NA,195,19,247,Wisconsin
Brett Connors,2014,78,300,OT,New Berlin Middle/high,New Berlin,WI,//247sports.com/Player/brett-connors-35443/,NA,NA,NA,NA,247,Wisconsin
Damien Mama,2014,76,370,IOL,St. John Bosco,Bellflower,CA,//247sports.com/Player/damien-mama-18165/,0.97,50,2,5,247,Wisconsin
Quenton Nelson,2014,77,295,IOL,Red Bank Catholic,Red Bank,NJ,//247sports.com/Player/quenton-nelson-20303/,0.96,75,6,3,247,Wisconsin
Viane Talamaivao,2014,75,310,IOL,Centennial,Corona,CA,//247sports.com/Player/viane-talamaivao-19938/,0.95,118,6,11,247,Wisconsin
Braden Smith,2014,78,285,IOL,Olathe South,Olathe,KS,//247sports.com/Player/braden-smith-17692/,0.95,122,7,1,247,Wisconsin
Toa Lobendahn,2014,75,293,IOL,La Habra,La Habra,CA,//247sports.com/Player/toa-lobendahn-21716/,0.95,127,8,13,247,Wisconsin
Marcelys Jones,2014,77,325,IOL,Glenville,Cleveland,OH,//247sports.com/Player/marcelys-jones-23378/,0.93,215,13,11,247,Wisconsin
George Panos,2014,77,290,IOL,Arrowhead,Hartland,WI,//247sports.com/Player/george-panos-20535/,0.91,NA,16,3,247,Wisconsin
Billy Ray Mitchell,2014,76,285,IOL,Paramus Catholic,Paramus,NJ,//247sports.com/Player/billy-ray-mitchell-26612/,0.87,NA,35,17,247,Wisconsin
Jarell Broxton,2014,78,318,IOL,Lackawanna College,Scranton,PA,//247sports.com/Player/jarell-broxton-26151/,0.87,88,4,3,247,Wisconsin
Jarrett LaRubbio,2014,77,260,IOL,Lakota East,Middletown,OH,//247sports.com/Player/jarrett-larubbio-23461/,0.86,NA,43,43,247,Wisconsin
Michael Deiter,2014,78,300,IOL,Genoa Area,Genoa,OH,//247sports.com/Player/michael-deiter-31712/,0.79,NA,89,84,247,Wisconsin
Brian Allen,2014,73,287,IOL,Hinsdale Central,Hinsdale,IL,//247sports.com/Player/brian-allen-12584/,0.94,169,2,5,247,Wisconsin
Malik McDowell,2014,79,290,DL,Southfield,Southfield,MI,//247sports.com/Player/malik-mcdowell-18662/,0.97,38,2,1,247,Wisconsin
Garrett Dickerson,2014,76,240,DL,Bergen Catholic,Oradell,NJ,//247sports.com/Player/garrett-dickerson-20489/,0.95,128,7,5,247,Wisconsin
Joe Henderson,2014,75,240,DL,Shaker Heights,Cleveland,OH,//247sports.com/Player/joe-henderson-21219/,0.93,205,10,10,247,Wisconsin
Andrew Williams,2014,76,247,DL,Eagle's Landing Christian,Mcdonough,GA,//247sports.com/Player/andrew-williams-15191/,0.9,NA,16,25,247,Wisconsin
Billy Hirschfeld,2014,78,270,DL,Arrowhead,Hartland,WI,//247sports.com/Player/billy-hirschfeld-23781/,0.9,NA,15,4,247,Wisconsin
Chris Slayton,2014,77,260,DL,Crete-Monee,Crete,IL,//247sports.com/Player/chris-slayton-23843/,0.89,NA,21,14,247,Wisconsin
Conor Sheehy,2014,76,260,DL,Marquette University,Milwaukee,WI,//247sports.com/Player/conor-sheehy-21644/,0.89,NA,24,5,247,Wisconsin
Connor Humphreys,2014,75,268,DL,Central Catholic,Portland,OR,//247sports.com/Player/connor-humphreys-21274/,0.88,NA,27,2,247,Wisconsin
Trent Harris,2014,74,226,DL,Winter Park,Winter Park,FL,//247sports.com/Player/trent-harris-23274/,0.87,NA,29,81,247,Wisconsin
Robert Bowers,2014,78,210,DL,Walnut Ridge,Columbus,OH,//247sports.com/Player/robert-bowers-21437/,0.85,NA,50,57,247,Wisconsin
Jarvis Polu,2014,76,250,DL,Liberty,Henderson,NV,//247sports.com/Player/jarvis-polu-31002/,0.83,NA,64,6,247,Wisconsin
Jacob Tuioti-Mariner,2014,74,248,DL,St. John Bosco,Bellflower,CA,//247sports.com/Player/jacob-tuioti-mariner-32883/,0.79,NA,76,152,247,Wisconsin
Nifae Lealao,2014,77,282,DL,Capital Christian,Sacramento,CA,//247sports.com/Player/nifae-lealao-23240/,0.96,72,4,7,247,Wisconsin
Claude Pelon,2014,76,275,DL,Mesa C.C.,Mesa,AZ,//247sports.com/Player/claude-pelon-32402/,0.91,25,5,3,247,Wisconsin
Mike Smith,2014,74,210,DL,Northwestern,Miami,FL,//247sports.com/Player/mike-smith-29096/,0.9,NA,22,42,247,Wisconsin
