name,year,height,weight,position,school,city,state,profile_link,score,nat_rank,pos_rank,state_rank,website,school_offer
Brelin Faison-Walden,2017,73,200,S,Grimsley,Greensboro,NC,//247sports.com/Player/brelin-faison-walden-80089/,0.88,NA,33,21,247,Oregon
Evan Fields,2017,74,191,S,Midwest City,Oklahoma City,OK,//247sports.com/Player/evan-fields-81626/,0.87,NA,42,10,247,Oregon
Rhedi Short,2017,73,185,S,Cathedral,Los Angeles,CA,//247sports.com/Player/rhedi-short-86475/,0.86,NA,62,67,247,Oregon
Billy Gibson,2017,73,185,S,Miami Southridge,Miami,FL,//247sports.com/Player/billy-gibson-78540/,0.85,NA,74,126,247,Oregon
Josh Talbott,2017,71,185,S,Long Beach Poly,Long Beach,CA,//247sports.com/Player/josh-talbott-87643/,0.85,NA,76,81,247,Oregon
Trajon Cotton,2017,72,185,S,Inderkum,Sacramento,CA,//247sports.com/Player/trajon-cotton-87711/,0.85,NA,77,82,247,Oregon
JaCoby Stevens,2017,73,200,ATH,Oakland,Murfreesboro,TN,//247sports.com/Player/jacoby-stevens-32398/,0.98,23,2,2,247,Oregon
Darnay Holmes,2017,70,190,ATH,Calabasas,Calabasas,CA,//247sports.com/Player/darnay-holmes-55091/,0.97,50,4,6,247,Oregon
Salvon Ahmed,2017,72,185,ATH,Juanita,Kirkland,WA,//247sports.com/Player/salvon-ahmed-77252/,0.95,71,1,2,247,Oregon
Josh Falo,2017,77,235,ATH,Inderkum,Sacramento,CA,//247sports.com/Player/josh-falo-81351/,0.95,80,2,11,247,Oregon
Paulson Adebo,2017,74,180,ATH,Mansfield,Mansfield,TX,//247sports.com/Player/paulson-adebo-83549/,0.94,117,18,16,247,Oregon
Greg Johnson,2017,70,185,ATH,Hawkins,Los Angeles,CA,//247sports.com/Player/greg-johnson-75934/,0.93,180,7,19,247,Oregon
Chuba Hubbard,2017,73,190,ATH,Bev Facey,Sherwood Park,AB,//247sports.com/Player/chuba-hubbard-89471/,0.92,184,10,1,247,Oregon
Connor Wedington,2017,72,189,ATH,Sumner,Sumner,WA,//247sports.com/Player/connor-wedington-89007/,0.92,225,12,5,247,Oregon
Rahyme Johnson,2017,76,210,ATH,Salesian,Los Angeles,CA,//247sports.com/Player/rahyme-johnson-75972/,0.88,NA,34,39,247,Oregon
DeeJay Dallas,2017,70,191,ATH,Glynn Academy,Brunswick,GA,//247sports.com/Player/deejay-dallas-78831/,0.88,NA,36,50,247,Oregon
Malcolm Askew,2017,70,183,ATH,McAdory,McCalla,AL,//247sports.com/Player/malcolm-askew-76016/,0.87,NA,37,26,247,Oregon
Bruce Judson,2017,69,203,ATH,Cocoa,Cocoa,FL,//247sports.com/Player/bruce-judson-38083/,0.87,NA,43,71,247,Oregon
Nick Pickett,2017,74,185,ATH,Salesian,Los Angeles,CA,//247sports.com/Player/nick-pickett-84481/,0.84,NA,81,99,247,Oregon
Demetri Burch,2017,71,181,ATH,Apopka,Apopka,FL,//247sports.com/Player/demetri-burch-86152/,0.84,NA,84,155,247,Oregon
Darrian McNeal,2017,69,160,ATH,Armwood,Seffner,FL,//247sports.com/Player/darrian-mcneal-53440/,0.83,NA,96,201,247,Oregon
Adam Stack,2017,74,175,K,Kamehameha,Honolulu,HI,//247sports.com/Player/adam-stack-90597/,0.74,NA,19,22,247,Oregon
Thomas Fletcher,2017,73,215,LS,IMG Academy,Bradenton,FL,//247sports.com/Player/thomas-fletcher-88448/,0.79,NA,1,315,247,Oregon
Davis Mills,2017,75,192,QB,Greater Atlanta Christian School,Norcross,GA,//247sports.com/Player/davis-mills-56653/,0.98,19,1,2,247,Michigan
Hunter Johnson,2017,74,201,QB,Brownsburg,Brownsburg,IN,//247sports.com/Player/hunter-johnson-32003/,0.96,53,3,1,247,Michigan
Dylan McCaffrey,2017,77,196,QB,Valor Christian,Littleton,CO,//247sports.com/Player/dylan-mccaffrey-63682/,0.92,204,6,3,247,Michigan
Kasim Hill,2017,75,215,QB,St. John's,Washington,DC,//247sports.com/Player/kasim-hill-33986/,0.88,NA,12,4,247,Michigan
Jack Coan,2017,75,190,QB,Sayville,West Sayville,NY,//247sports.com/Player/jack-coan-81368/,0.88,NA,16,3,247,Michigan
Bailey Hockman,2017,74,192,QB,McEachern,Powder Springs,GA,//247sports.com/Player/bailey-hockman-37762/,0.87,NA,21,55,247,Michigan
Jelani Woods,2017,79,230,QB,Cedar Grove,Ellenwood,GA,//247sports.com/Player/jelani-woods-77089/,0.86,NA,32,69,247,Michigan
Jackson Gibbs,2017,73,185,QB,Hough,Cornelius,NC,//247sports.com/Player/jackson-gibbs-35472/,NA,NA,NA,NA,247,Michigan
Tate Martell,2017,70,203,QB,Bishop Gorman,Las Vegas,NV,//247sports.com/Player/tate-martell-30208/,0.95,92,2,4,247,Michigan
Shawn Robinson,2017,74,215,QB,DeSoto,DeSoto,TX,//247sports.com/Player/shawn-robinson-59633/,0.91,NA,6,35,247,Michigan
Cam Akers,2017,71,213,RB,Clinton,Clinton,MS,//247sports.com/Player/cam-akers-57281/,0.99,7,1,1,247,Michigan
Najee Harris,2017,75,226,RB,Antioch,Antioch,CA,//247sports.com/Player/najee-harris-62925/,0.99,9,2,2,247,Michigan
D'Andre Swift,2017,68,222,RB,St. Joseph's,Philadelphia,PA,//247sports.com/Player/dandre-swift-36721/,0.97,38,3,1,247,Michigan
Stephen Carr,2017,72,202,RB,Summit,Fontana,CA,//247sports.com/Player/stephen-carr-80172/,0.97,44,4,4,247,Michigan
Ty Chandler,2017,70,187,RB,Montgomery Bell Academy,Nashville,TN,//247sports.com/Player/ty-chandler-36064/,0.95,79,5,5,247,Michigan
Cordarrian Richardson,2017,71,220,RB,Trezevant,Memphis,TN,//247sports.com/Player/cordarrian-richardson-77830/,0.94,128,7,7,247,Michigan
Sione Lund,2017,72,237,RB,Brighton,Salt Lake City,UT,//247sports.com/Player/sione-lund-77217/,0.93,149,9,3,247,Michigan
Bo Melton,2017,71,175,RB,Cedar Creek,Egg Harbor City,NJ,//247sports.com/Player/bo-melton-85926/,0.93,151,23,3,247,Michigan
Anthony McFarland Jr.,2017,69,203,RB,DeMatha Catholic,Hyattsville,MD,//247sports.com/Player/anthony-mcfarland-jr-58723/,0.93,160,3,2,247,Michigan
Chase Hayden,2017,70,189,RB,St. George's Independent School,Collierville,TN,//247sports.com/Player/chase-hayden-77191/,0.92,188,4,11,247,Michigan
Nathan Tilford,2017,74,190,RB,Colony,Ontario,CA,//247sports.com/Player/nathan-tilford-33518/,0.92,192,11,21,247,Michigan
Eno Benjamin,2017,69,204,RB,Wylie East,Wylie,TX,//247sports.com/Player/eno-benjamin-58645/,0.92,193,12,26,247,Michigan
AJ Dillon,2017,73,230,RB,Lawrence Academy,Groton,MA,//247sports.com/Player/aj-dillon-77683/,0.91,234,14,1,247,Michigan
Kennedy Brooks,2017,72,197,RB,Mansfield,Mansfield,TX,//247sports.com/Player/kennedy-brooks-77380/,0.89,NA,20,42,247,Michigan
A.J. Davis,2017,71,190,RB,Lakeland,Lakeland,FL,//247sports.com/Player/aj-davis-63645/,0.89,NA,21,43,247,Michigan
O'Maury Samuels,2017,71,190,RB,Los Lunas,Los Lunas,NM,//247sports.com/Player/omaury-samuels-90281/,0.89,NA,22,1,247,Michigan
Trey Sermon,2017,72,215,RB,Sprayberry,Marietta,GA,//247sports.com/Player/trey-sermon-76769/,0.88,NA,26,43,247,Michigan
Adarius Lemons,2017,72,195,RB,Clearwater,Clearwater,FL,//247sports.com/Player/adarius-lemons-85884/,0.88,NA,27,54,247,Michigan
Todd Sibley,2017,69,214,RB,Archbishop Hoban,Akron,OH,//247sports.com/Player/todd-sibley-36089/,0.88,NA,28,22,247,Michigan
Colin Wilson,2017,73,220,RB,Clay,Green Cove Springs,FL,//247sports.com/Player/colin-wilson-45729/,0.88,NA,29,56,247,Michigan
Damon Williams,2017,74,187,RB,Gadsden City,Gadsden,AL,//247sports.com/Player/damon-williams-80317/,0.88,NA,30,22,247,Michigan
Toneil Carter,2017,70,197,RB,Langham Creek,Houston,TX,//247sports.com/Player/toneil-carter-77478/,0.87,NA,35,76,247,Michigan
Kurt Taylor,2017,69,200,RB,Newton,Covington,GA,//247sports.com/Player/kurt-taylor-78253/,0.85,NA,51,89,247,Michigan
Mike Epstein,2017,72,185,RB,St. Thomas Aquinas,Fort Lauderdale,FL,//247sports.com/Player/mike-epstein-38133/,0.83,NA,71,189,247,Michigan
Kyshaun Bryan,2017,70,190,RB,St. Thomas Aquinas,Fort Lauderdale,FL,//247sports.com/Player/kyshaun-bryan-76835/,0.82,NA,80,229,247,Michigan
Tory Carter,2017,74,255,RB,Lee County,Leesburg,GA,//247sports.com/Player/tory-carter-89017/,0.81,NA,5,180,247,Michigan
Chase Lasater,2017,74,238,RB,Trinity Christian Academy,Jacksonville,FL,//247sports.com/Player/chase-lasater-90807/,0.8,NA,6,274,247,Michigan
Henry Ruggs III,2017,72,175,WR,Percy L. Julian,Montgomery,AL,//247sports.com/Player/henry-ruggs-iii-86009/,0.98,24,1,3,247,Michigan
Donovan Peoples-Jones,2017,74,193,WR,Cass Technical,Detroit,MI,//247sports.com/Player/donovan-peoples-jones-37087/,0.98,26,2,1,247,Michigan
Tee Higgins,2017,76,188,WR,Oak Ridge,Oak Ridge,TN,//247sports.com/Player/tee-higgins-77318/,0.97,34,4,3,247,Michigan
Jerry Jeudy,2017,73,177,WR,Deerfield Beach,Deerfield Beach,FL,//247sports.com/Player/jerry-jeudy-70724/,0.97,35,5,5,247,Michigan
Oliver Martin,2017,72,188,WR,West Senior,Iowa City,IA,//247sports.com/Player/oliver-martin-83423/,0.97,47,7,1,247,Michigan
Tyjon Lindsey,2017,69,161,WR,Bishop Gorman,Las Vegas,NV,//247sports.com/Player/tyjon-lindsey-71357/,0.97,49,8,1,247,Michigan
Jeff Thomas,2017,70,175,WR,East St. Louis,East St. Louis,IL,//247sports.com/Player/jeff-thomas-35335/,0.96,52,9,2,247,Michigan
Jhamon Ausbon,2017,74,217,WR,IMG Academy,Bradenton,FL,//247sports.com/Player/jhamon-ausbon-79652/,0.96,64,10,9,247,Michigan
Tyrell Shavers,2017,78,196,WR,Lewisville,Lewisville,TX,//247sports.com/Player/tyrell-shavers-84668/,0.95,70,12,9,247,Michigan
Trevon Grimes,2017,75,202,WR,St. Thomas Aquinas,Fort Lauderdale,FL,//247sports.com/Player/trevon-grimes-63309/,0.95,72,13,11,247,Michigan
Joseph Lewis,2017,73,204,WR,Hawkins,Los Angeles,CA,//247sports.com/Player/joseph-lewis-75937/,0.95,73,14,10,247,Michigan
Jeremiah Holloman,2017,74,195,WR,Newton,Covington,GA,//247sports.com/Player/jeremiah-holloman-82938/,0.95,98,16,10,247,Michigan
Tylan Wallace,2017,71,179,WR,South Hills,Fort Worth,TX,//247sports.com/Player/tylan-wallace-76477/,0.94,125,21,18,247,Michigan
Jaylen Harris,2017,77,210,WR,Cleveland Heights,Cleveland,OH,//247sports.com/Player/jaylen-harris-78816/,0.93,165,25,6,247,Michigan
Osiris St. Brown,2017,74,181,WR,Mater Dei,Santa Ana,CA,//247sports.com/Player/osiris-st-brown-58938/,0.93,176,27,18,247,Michigan
Tarik Black,2017,76,208,WR,Cheshire Academy,Cheshire,CT,//247sports.com/Player/tarik-black-61354/,0.92,194,28,1,247,Michigan
Nico Collins,2017,77,195,WR,Clay-Chalkville,Pinson,AL,//247sports.com/Player/nico-collins-79798/,0.92,200,29,8,247,Michigan
Tyler Johnson,2017,76,245,WR,Highland,Gilbert,AZ,//247sports.com/Player/tyler-johnson-81397/,0.91,NA,18,3,247,Michigan
Mike Harley,2017,69,155,WR,St. Thomas Aquinas,Fort Lauderdale,FL,//247sports.com/Player/mike-harley-75527/,0.91,NA,34,33,247,Michigan
JaVonte Richardson,2017,76,210,WR,Maple Heights,Maple Heights,OH,//247sports.com/Player/javonte-richardson-79078/,0.9,NA,36,12,247,Michigan
Jaevon McQuitty,2017,71,191,WR,Battle,Columbia,MO,//247sports.com/Player/jaevon-mcquitty-83583/,0.89,NA,43,4,247,Michigan
Omar Manning,2017,74,214,WR,Lancaster,Lancaster,TX,//247sports.com/Player/omar-manning-82004/,0.89,NA,46,46,247,Michigan
Leroy Henley,2017,71,186,WR,Deerfield Beach,Deerfield Beach,FL,//247sports.com/Player/leroy-henley-79245/,0.88,NA,49,49,247,Michigan
Daquon Green,2017,73,185,WR,Tampa Bay Tech,Tampa,FL,//247sports.com/Player/daquon-green-75578/,0.88,NA,52,53,247,Michigan
Hezekiah Jones,2017,72,193,WR,Stafford,Stafford,TX,//247sports.com/Player/hezekiah-jones-34299/,0.88,NA,53,55,247,Michigan
KJ Hamler,2017,69,156,WR,IMG Academy,Bradenton,FL,//247sports.com/Player/kj-hamler-43499/,0.88,NA,54,58,247,Michigan
J.T. Cauthen,2017,74,210,WR,Cuthbertson,Waxhaw,NC,//247sports.com/Player/jt-cauthen-75939/,0.88,NA,56,19,247,Michigan
Tyler Smith,2017,71,185,WR,McEachern,Powder Springs,GA,//247sports.com/Player/tyler-smith-35196/,0.88,NA,58,48,247,Michigan
Matt Landers,2017,77,182,WR,St. Petersburg,St. Petersburg,FL,//247sports.com/Player/matt-landers-82701/,0.88,NA,62,62,247,Michigan
Brad Hawkins,2017,73,202,WR,Suffield Academy,Suffield,CT,//247sports.com/Player/brad-hawkins-46483/,0.88,NA,64,3,247,Michigan
Terrell Bynum,2017,73,175,WR,St. John Bosco,Bellflower,CA,//247sports.com/Player/terrell-bynum-77642/,0.87,NA,66,40,247,Michigan
Taariq Johnson,2017,74,213,WR,Buena Park,Buena Park,CA,//247sports.com/Player/taariq-johnson-80234/,0.87,NA,74,47,247,Michigan
Isaiah Hodgins,2017,75,194,WR,Berean Christian,Walnut Creek,CA,//247sports.com/Player/isaiah-hodgins-81357/,0.87,NA,75,49,247,Michigan
Jordan Merrell,2017,71,178,WR,St. Thomas Aquinas,Fort Lauderdale,FL,//247sports.com/Player/jordan-merrell-62947/,0.86,NA,99,99,247,Michigan
Kenedy Snell,2017,68,170,WR,Waxahachie,Waxahachie,TX,//247sports.com/Player/kenedy-snell-91819/,0.86,NA,114,111,247,Michigan
Alex Cook,2017,74,170,WR,Sheldon,Sacramento,CA,//247sports.com/Player/alex-cook-89299/,0.85,NA,124,85,247,Michigan
Maurice Bell,2017,72,170,WR,Murrieta Valley,Murrieta,CA,//247sports.com/Player/maurice-bell-88956/,0.85,NA,127,88,247,Michigan
Clevan Thomas,2017,71,192,WR,Flanagan,Pembroke Pines,FL,//247sports.com/Player/clevan-thomas-48016/,0.84,NA,147,149,247,Michigan
Josh Palmer,2017,74,200,WR,St. Thomas Aquinas,Fort Lauderdale,FL,//247sports.com/Player/josh-palmer-83355/,0.84,NA,162,180,247,Michigan
Colby Parkinson,2017,79,228,TE,Oaks Christian,Westlake Village,CA,//247sports.com/Player/colby-parkinson-79791/,0.98,28,1,3,247,Michigan
Cole Kmet,2017,77,230,TE,St. Viator,Arlington Heights,IL,//247sports.com/Player/cole-kmet-82570/,0.95,88,3,3,247,Michigan
Brock Wright,2017,76,243,TE,Cy-Fair,Cypress,TX,//247sports.com/Player/brock-wright-71789/,0.92,189,6,25,247,Michigan
Kane Taylor,2017,74,280,TE,Clearwater,Clearwater,FL,//247sports.com/Player/kane-taylor-86119/,0.91,NA,20,34,247,Michigan
Tre' McKitty,2017,76,235,TE,IMG Academy,Bradenton,FL,//247sports.com/Player/tre-mckitty-80334/,0.89,NA,9,48,247,Michigan
Logan Rudolph,2017,75,228,TE,Northwestern,Rock Hill,SC,//247sports.com/Player/logan-rudolph-81852/,0.88,NA,27,5,247,Michigan
Major Tennison,2017,78,230,TE,Bullard,Bullard,TX,//247sports.com/Player/major-tennison-80188/,0.88,NA,11,53,247,Michigan
Brian Polendey,2017,77,230,TE,Guyer,Denton,TX,//247sports.com/Player/brian-polendey-82522/,0.88,NA,12,57,247,Michigan
Charles Reeves,2017,77,230,TE,Steubenville,Steubenville,OH,//247sports.com/Player/charles-reeves-81975/,0.88,NA,13,23,247,Michigan
Matt Dotson,2017,77,235,TE,Archbishop Moeller,Cincinnati,OH,//247sports.com/Player/matt-dotson-80709/,0.88,NA,15,24,247,Michigan
Jimmy Jaggers,2017,76,244,TE,Roseville,Roseville,CA,//247sports.com/Player/jimmy-jaggers-81359/,0.87,NA,24,45,247,Michigan
Will Register,2017,76,236,TE,Chapin,Chapin,SC,//247sports.com/Player/will-register-79296/,0.87,NA,25,7,247,Michigan
Kedrick James,2017,76,245,TE,La Vega,Waco,TX,//247sports.com/Player/kedrick-james-78298/,0.86,NA,30,98,247,Michigan
Trevor Kent,2017,77,253,TE,Pittsburg,Pittsburg,KS,//247sports.com/Player/trevor-kent-86291/,0.86,NA,34,4,247,Michigan
Zech Byrd,2017,78,235,TE,Stanhope Elmore,Millbrook,AL,//247sports.com/Player/zech-byrd-89410/,0.86,NA,35,42,247,Michigan
Carter Dunaway,2017,78,231,TE,Brother Rice,Bloomfield Hills,MI,//247sports.com/Player/carter-dunaway-81196/,0.84,NA,53,27,247,Michigan
Trey Pugh,2017,77,225,TE,Jonathan Alder,Plain City,OH,//247sports.com/Player/trey-pugh-81618/,0.84,NA,54,41,247,Michigan
Alex Fenton,2017,77,280,TE,Menomonie,Menomonie,WI,//247sports.com/Player/alex-fenton-88434/,0.84,NA,57,7,247,Michigan
Walker Little,2017,79,315,OT,Episcopal,Bellaire,TX,//247sports.com/Player/walker-little-75365/,1.03,1,1,1,247,Michigan
Alex Leatherwood,2017,78,327,OT,Booker T. Washington,Pensacola,FL,//247sports.com/Player/alex-leatherwood-80818/,0.99,3,2,1,247,Michigan
Trey Smith,2017,77,310,OT,University School Of Jackson,Jackson,TN,//247sports.com/Player/trey-smith-75463/,0.99,5,3,1,247,Michigan
Foster Sarell,2017,78,311,OT,Graham-Kapowsin,Graham,WA,//247sports.com/Player/foster-sarell-75933/,0.99,8,4,1,247,Michigan
Austin Jackson,2017,78,280,OT,North Canyon,Phoenix,AZ,//247sports.com/Player/austin-jackson-81332/,0.98,21,5,1,247,Michigan
Calvin Ashley,2017,78,310,OT,St. John's,Washington,DC,//247sports.com/Player/calvin-ashley-35824/,0.98,25,6,1,247,Michigan
Andrew Thomas,2017,76,335,OT,Pace Academy,Atlanta,GA,//247sports.com/Player/andrew-thomas-79838/,0.97,37,7,4,247,Michigan
Isaiah Wilson,2017,79,350,OT,Poly Prep,Brooklyn,NY,//247sports.com/Player/isaiah-wilson-80321/,0.97,39,8,1,247,Michigan
Jedrick Wills,2017,77,318,OT,Lafayette,Lexington,KY,//247sports.com/Player/jedrick-wills-77949/,0.96,56,9,1,247,Michigan
Wyatt Davis,2017,77,310,OT,St. John Bosco,Bellflower,CA,//247sports.com/Player/wyatt-davis-77601/,0.96,58,1,7,247,Michigan
Josh Myers,2017,78,306,OT,Miamisburg,Miamisburg,OH,//247sports.com/Player/josh-myers-36644/,0.96,63,2,1,247,Michigan
Jake Moretti,2017,77,285,OT,Pomona,Arvada,CO,//247sports.com/Player/jake-moretti-75940/,0.95,78,10,1,247,Michigan
Austin Deculus,2017,78,331,OT,Cy-Fair,Cypress,TX,//247sports.com/Player/austin-deculus-78113/,0.95,91,13,12,247,Michigan
Chuck Filiaga,2017,78,335,OT,Aledo,Aledo,TX,//247sports.com/Player/chuck-filiaga-75977/,0.95,99,14,14,247,Michigan
Micah Clark,2017,77,265,OT,St. John Vianney Regional,Holmdel,NJ,//247sports.com/Player/micah-clark-81346/,0.94,127,16,2,247,Michigan
Robert Hainsey,2017,76,276,OT,IMG Academy,Bradenton,FL,//247sports.com/Player/robert-hainsey-52744/,0.94,135,9,21,247,Michigan
Alijah Vera-Tucker,2017,76,291,OT,Bishop O'Dowd,Oakland,CA,//247sports.com/Player/alijah-vera-tucker-85694/,0.94,141,19,13,247,Michigan
Henry Bainivalu,2017,78,290,OT,Skyline,Sammamish,WA,//247sports.com/Player/henry-bainivalu-81252/,0.93,148,20,4,247,Michigan
Obinna Eze,2017,78,279,OT,Davidson Academy,Nashville,TN,//247sports.com/Player/obinna-eze-85538/,0.93,161,21,9,247,Michigan
Aaron Banks,2017,79,315,OT,El Cerrito,El Cerrito,CA,//247sports.com/Player/aaron-banks-75957/,0.92,185,22,20,247,Michigan
Kendall Randolph,2017,76,310,OT,Bob Jones,Madison,AL,//247sports.com/Player/kendall-randolph-83453/,0.92,198,13,7,247,Michigan
D'Antne Demery,2017,77,319,OT,Brunswick,Brunswick,GA,//247sports.com/Player/dantne-demery-34289/,0.92,206,24,17,247,Michigan
Kevin Jarvis,2017,77,340,OT,Maine South,Park Ridge,IL,//247sports.com/Player/kevin-jarvis-81337/,0.91,NA,17,4,247,Michigan
Jordan McNair,2017,77,290,OT,McDonogh School,Owings Mills,MD,//247sports.com/Player/jordan-mcnair-75407/,0.9,NA,33,6,247,Michigan
Andrew Stueber,2017,78,285,OT,Darien,Darien,CT,//247sports.com/Player/andrew-stueber-90478/,0.9,NA,38,2,247,Michigan
Carter Warren,2017,78,315,OT,Passaic,Passaic,NJ,//247sports.com/Player/carter-warren-83810/,0.89,NA,40,12,247,Michigan
Justin Shaffer,2017,77,356,OT,Cedar Grove,Ellenwood,GA,//247sports.com/Player/justin-shaffer-79763/,0.89,NA,20,34,247,Michigan
Jordan Reid,2017,75,286,OT,Cass Technical,Detroit,MI,//247sports.com/Player/jordan-reid-83537/,0.88,NA,25,10,247,Michigan
JaRaymond Hall,2017,77,282,OT,Oak Park,Oak Park,MI,//247sports.com/Player/jaraymond-hall-79359/,0.88,NA,44,12,247,Michigan
Tyler Beach,2017,78,275,OT,Port Washington,Port Washington,WI,//247sports.com/Player/tyler-beach-86162/,0.88,NA,45,4,247,Michigan
Billy Ross,2017,77,310,OT,Huntington,Huntington,WV,//247sports.com/Player/billy-ross-82144/,0.88,NA,49,3,247,Michigan
Mekhi Becton,2017,79,345,OT,Highland Springs,Highland Springs,VA,//247sports.com/Player/mekhi-becton-85356/,0.88,NA,50,15,247,Michigan
Grant Polley,2017,76,265,OT,Denton,Denton,TX,//247sports.com/Player/grant-polley-88269/,0.87,NA,51,66,247,Michigan
Adrian Ealy,2017,79,300,OT,East Ascension,Gonzales,LA,//247sports.com/Player/adrian-ealy-30176/,0.87,NA,54,22,247,Michigan
Toryque Bateman,2017,80,305,OT,Gadsden City,Gadsden,AL,//247sports.com/Player/toryque-bateman-85496/,0.86,NA,71,41,247,Michigan
Kai-Leon Herbert,2017,77,284,OT,American Heritage,Fort Lauderdale,FL,//247sports.com/Player/kai-leon-herbert-77795/,0.86,NA,72,101,247,Michigan
Joel Honigford,2017,78,278,OT,Garaway,Sugarcreek,OH,//247sports.com/Player/joel-honigford-85965/,0.86,NA,73,30,247,Michigan
Matthew Huhn,2017,79,280,OT,John Jay,San Antonio,TX,//247sports.com/Player/matthew-huhn-88216/,0.86,NA,74,108,247,Michigan
Alex Forsyth,2017,77,310,OT,West Linn,West Linn,OR,//247sports.com/Player/alex-forsyth-88749/,0.86,NA,76,8,247,Michigan
Carter Lynch,2017,77,314,OT,St. Joseph's,Philadelphia,PA,//247sports.com/Player/carter-lynch-84984/,0.79,NA,178,44,247,Michigan
Tedarrell Slaton,2017,76,360,IOL,American Heritage,Fort Lauderdale,FL,//247sports.com/Player/tedarrell-slaton-35109/,0.95,89,3,14,247,Michigan
CJ Thorpe,2017,75,318,IOL,Central Catholic,Pittsburgh,PA,//247sports.com/Player/cj-thorpe-77881/,0.95,111,6,5,247,Michigan
Netori Johnson,2017,75,341,IOL,Cedar Grove,Ellenwood,GA,//247sports.com/Player/netori-johnson-35023/,0.94,115,7,12,247,Michigan
Tyrese Robinson,2017,76,310,IOL,McKinney Boyd,McKinney,TX,//247sports.com/Player/tyrese-robinson-79069/,0.94,138,10,20,247,Michigan
Kayden Lyles,2017,75,323,IOL,Middleton,Middleton,WI,//247sports.com/Player/kayden-lyles-36785/,0.92,182,12,2,247,Michigan
Joshua Fedd-Jackson,2017,75,300,IOL,St. Joseph,Hammonton,NJ,//247sports.com/Player/joshua-fedd-jackson-84117/,0.9,NA,18,10,247,Michigan
Matt Bockhorst,2017,76,297,IOL,St. Xavier,Cincinnati,OH,//247sports.com/Player/matt-bockhorst-76614/,0.89,NA,22,15,247,Michigan
Logan Bruss,2017,76,260,IOL,Kimberly,Kimberly,WI,//247sports.com/Player/logan-bruss-85966/,0.87,NA,35,5,247,Michigan
Cesar Ruiz,2017,75,315,IOL,IMG Academy,Bradenton,FL,//247sports.com/Player/cesar-ruiz-77232/,0.96,55,1,8,247,Michigan
Brett Neilon,2017,74,280,IOL,Santa Margarita Catholic,Rancho Santa Margarita,CA,//247sports.com/Player/brett-neilon-80764/,0.93,150,3,15,247,Michigan
Drew Dalman,2017,75,265,IOL,Palma,Salinas,CA,//247sports.com/Player/drew-dalman-90743/,0.87,NA,6,42,247,Michigan
Jaelan Phillips,2017,77,253,DL,Redlands East Valley,Redlands,CA,//247sports.com/Player/jaelan-phillips-84837/,1,2,1,1,247,Michigan
K'Lavon Chaisson,2017,76,220,DL,North Shore,Houston,TX,//247sports.com/Player/klavon-chaisson-83858/,0.99,11,3,3,247,Michigan
LaBryan Ray,2017,76,260,DL,James Clemens,Madison,AL,//247sports.com/Player/labryan-ray-83597/,0.98,15,2,1,247,Michigan
Joshua Kaindoh,2017,78,250,DL,IMG Academy,Bradenton,FL,//247sports.com/Player/joshua-kaindoh-79468/,0.98,20,4,3,247,Michigan
Luiji Vilain,2017,76,242,DL,Episcopal,Alexandria,VA,//247sports.com/Player/luiji-vilain-43888/,0.97,36,5,1,247,Michigan
D.J. Johnson,2017,77,240,DL,Luther Burbank,Sacramento,CA,//247sports.com/Player/dj-johnson-85027/,0.96,65,6,9,247,Michigan
Robert Beal,2017,75,230,DL,Peachtree Ridge,Suwanee,GA,//247sports.com/Player/robert-beal-80050/,0.93,147,11,13,247,Michigan
Langi Tuifua,2017,75,200,DL,Bingham,South Jordan,UT,//247sports.com/Player/langi-tuifua-72614/,0.93,158,12,5,247,Michigan
Malik Herring,2017,75,265,DL,Mary Persons,Forsyth,GA,//247sports.com/Player/malik-herring-75936/,0.93,175,4,16,247,Michigan
Hunter Echols,2017,75,231,DL,Cathedral,Los Angeles,CA,//247sports.com/Player/hunter-echols-87743/,0.92,213,14,23,247,Michigan
Ta'Quon Graham,2017,75,255,DL,Temple,Temple,TX,//247sports.com/Player/taquon-graham-82819/,0.92,214,15,29,247,Michigan
Corey Malone-Hatcher,2017,75,246,DL,St. Joseph,Saint Joseph,MI,//247sports.com/Player/corey-malone-hatcher-35071/,0.9,NA,22,6,247,Michigan
Jordan Wright,2017,77,225,DL,Dillard,Fort Lauderdale,FL,//247sports.com/Player/jordan-wright-85509/,0.89,NA,26,41,247,Michigan
Kwity Paye,2017,76,247,DL,Bishop Hendricken,Warwick,RI,//247sports.com/Player/kwity-paye-87809/,0.88,NA,29,1,247,Michigan
Guy Thomas,2017,75,202,DL,Booker T. Washington,Miami,FL,//247sports.com/Player/guy-thomas-80411/,0.87,NA,42,86,247,Michigan
Robert Porcher IV,2017,75,245,DL,Dr. Phillips,Orlando,FL,//247sports.com/Player/robert-porcher-iv-44289/,0.86,NA,46,91,247,Michigan
Donovan Winter,2017,76,235,DL,Bishop Moore Catholic,Orlando,FL,//247sports.com/Player/donovan-winter-89267/,0.83,NA,71,225,247,Michigan
Chase Young,2017,77,251,DL,DeMatha Catholic,Hyattsville,MD,//247sports.com/Player/chase-young-83154/,0.99,4,2,1,247,Michigan
A.J. Epenesa,2017,77,260,DL,Edwardsville,Edwardsville,IL,//247sports.com/Player/aj-epenesa-36208/,0.99,6,1,1,247,Michigan
